id,evidence_quality,evidence_quality_raw,evidence_quality_source,evidence_quality_reason
13283,Clear,0,soft_vote,Clear=0.91816671;Not Clear=0.07876979;Misleading=0.00306352;n_members=5
13284,Clear,0,soft_vote,Clear=0.96388762;Not Clear=0.03412261;Misleading=0.00198975;n_members=5
13285,Clear,0,soft_vote,Clear=0.64601416;Not Clear=0.34998080;Misleading=0.00400506;n_members=5
13286,Clear,0,soft_vote,Clear=0.88233101;Not Clear=0.11494743;Misleading=0.00272158;n_members=5
13287,Clear,0,soft_vote,Clear=0.58882346;Not Clear=0.40740916;Misleading=0.00376737;n_members=5
13288,Clear,0,soft_vote,Clear=0.83949092;Not Clear=0.15711936;Misleading=0.00338969;n_members=5
13289,Clear,0,soft_vote,Clear=0.97905428;Not Clear=0.01921805;Misleading=0.00172767;n_members=5
13290,Clear,0,soft_vote,Clear=0.99143400;Not Clear=0.00734045;Misleading=0.00122559;n_members=5
13291,Clear,0,soft_vote,Clear=0.77931428;Not Clear=0.21819559;Misleading=0.00249014;n_members=5
13292,Not Clear,1,soft_vote,Clear=0.33768672;Not Clear=0.65754249;Misleading=0.00477078;n_members=5
13293,Clear,0,soft_vote,Clear=0.96854483;Not Clear=0.03002581;Misleading=0.00142938;n_members=5
13294,Clear,0,soft_vote,Clear=0.66759282;Not Clear=0.32864445;Misleading=0.00376274;n_members=5
13295,Clear,0,soft_vote,Clear=0.95662603;Not Clear=0.04202209;Misleading=0.00135187;n_members=5
13296,Clear,0,soft_vote,Clear=0.92980223;Not Clear=0.06772991;Misleading=0.00246787;n_members=5
13297,Clear,0,soft_vote,Clear=0.96763872;Not Clear=0.03082482;Misleading=0.00153644;n_members=5
13298,Not Clear,1,soft_vote,Clear=0.48867564;Not Clear=0.50868089;Misleading=0.00264349;n_members=5
13299,Clear,0,soft_vote,Clear=0.90138366;Not Clear=0.09695194;Misleading=0.00166441;n_members=5
13300,Not Clear,1,soft_vote,Clear=0.09001940;Not Clear=0.90705272;Misleading=0.00292790;n_members=5
13301,Clear,0,soft_vote,Clear=0.90485266;Not Clear=0.09326947;Misleading=0.00187788;n_members=5
13302,Clear,0,soft_vote,Clear=0.73059063;Not Clear=0.26511710;Misleading=0.00429226;n_members=5
13303,Clear,0,soft_vote,Clear=0.54079687;Not Clear=0.45554432;Misleading=0.00365881;n_members=5
13304,Clear,0,soft_vote,Clear=0.89663821;Not Clear=0.10108091;Misleading=0.00228090;n_members=5
13305,Clear,0,soft_vote,Clear=0.92643037;Not Clear=0.07184394;Misleading=0.00172567;n_members=5
13306,Clear,0,soft_vote,Clear=0.97726859;Not Clear=0.02119325;Misleading=0.00153817;n_members=5
13307,Clear,0,soft_vote,Clear=0.89198422;Not Clear=0.10060981;Misleading=0.00740594;n_members=5
13308,Not Clear,1,soft_vote,Clear=0.42420011;Not Clear=0.57162132;Misleading=0.00417857;n_members=5
13309,Clear,0,soft_vote,Clear=0.98263721;Not Clear=0.01612197;Misleading=0.00124080;n_members=5
13310,Clear,0,soft_vote,Clear=0.93271017;Not Clear=0.06524002;Misleading=0.00204979;n_members=5
13311,Clear,0,soft_vote,Clear=0.91233655;Not Clear=0.08538605;Misleading=0.00227739;n_members=5
13312,Clear,0,soft_vote,Clear=0.82987931;Not Clear=0.16691220;Misleading=0.00320852;n_members=5
13313,Clear,0,soft_vote,Clear=0.92852696;Not Clear=0.06899723;Misleading=0.00247575;n_members=5
13314,Not Clear,1,soft_vote,Clear=0.35414907;Not Clear=0.64169571;Misleading=0.00415522;n_members=5
13315,Not Clear,1,soft_vote,Clear=0.18815609;Not Clear=0.80735933;Misleading=0.00448457;n_members=5
13316,Clear,0,soft_vote,Clear=0.94224093;Not Clear=0.05582023;Misleading=0.00193881;n_members=5
13317,Not Clear,1,soft_vote,Clear=0.47816173;Not Clear=0.51495021;Misleading=0.00688807;n_members=5
13318,Not Clear,1,soft_vote,Clear=0.21460107;Not Clear=0.78079662;Misleading=0.00460232;n_members=5
13319,Not Clear,1,soft_vote,Clear=0.29941028;Not Clear=0.69553506;Misleading=0.00505466;n_members=5
13320,Clear,0,soft_vote,Clear=0.96624340;Not Clear=0.03103151;Misleading=0.00272505;n_members=5
13321,Clear,0,soft_vote,Clear=0.54827278;Not Clear=0.44763684;Misleading=0.00409037;n_members=5
13322,Clear,0,soft_vote,Clear=0.95428239;Not Clear=0.04442513;Misleading=0.00129249;n_members=5
13323,Clear,0,soft_vote,Clear=0.96689216;Not Clear=0.03189535;Misleading=0.00121249;n_members=5
13324,Clear,0,soft_vote,Clear=0.88470533;Not Clear=0.11217832;Misleading=0.00311635;n_members=5
13325,Clear,0,soft_vote,Clear=0.95610165;Not Clear=0.04210587;Misleading=0.00179250;n_members=5
13326,Clear,0,soft_vote,Clear=0.91654628;Not Clear=0.08091841;Misleading=0.00253533;n_members=5
13327,Not Clear,1,soft_vote,Clear=0.12996714;Not Clear=0.86737387;Misleading=0.00265901;n_members=5
13328,Not Clear,1,soft_vote,Clear=0.40136845;Not Clear=0.59658907;Misleading=0.00204248;n_members=5
13329,Not Clear,1,soft_vote,Clear=0.03616678;Not Clear=0.96242376;Misleading=0.00140943;n_members=5
13330,Clear,0,soft_vote,Clear=0.78659461;Not Clear=0.21097815;Misleading=0.00242725;n_members=5
13331,Clear,0,soft_vote,Clear=0.78735392;Not Clear=0.20935011;Misleading=0.00329597;n_members=5
13332,Clear,0,soft_vote,Clear=0.92564441;Not Clear=0.07167420;Misleading=0.00268137;n_members=5
13333,Clear,0,soft_vote,Clear=0.94418252;Not Clear=0.05374057;Misleading=0.00207690;n_members=5
13334,Not Clear,1,soft_vote,Clear=0.12305340;Not Clear=0.87403611;Misleading=0.00291047;n_members=5
13335,Clear,0,soft_vote,Clear=0.95409247;Not Clear=0.04359330;Misleading=0.00231427;n_members=5
13336,Clear,0,soft_vote,Clear=0.79551605;Not Clear=0.20126623;Misleading=0.00321772;n_members=5
13337,Clear,0,soft_vote,Clear=0.94299012;Not Clear=0.05490521;Misleading=0.00210463;n_members=5
13338,Clear,0,soft_vote,Clear=0.96698041;Not Clear=0.03069678;Misleading=0.00232280;n_members=5
13339,Not Clear,1,soft_vote,Clear=0.16204470;Not Clear=0.83547693;Misleading=0.00247836;n_members=5
13340,Clear,0,soft_vote,Clear=0.96819717;Not Clear=0.03024646;Misleading=0.00155638;n_members=5
13341,Clear,0,soft_vote,Clear=0.77019872;Not Clear=0.22655412;Misleading=0.00324718;n_members=5
13342,Clear,0,soft_vote,Clear=0.98925326;Not Clear=0.00976922;Misleading=0.00097753;n_members=5
13343,Clear,0,soft_vote,Clear=0.69876848;Not Clear=0.29736044;Misleading=0.00387108;n_members=5
13344,Clear,0,soft_vote,Clear=0.91485180;Not Clear=0.08304642;Misleading=0.00210180;n_members=5
13345,Clear,0,soft_vote,Clear=0.87221523;Not Clear=0.12526774;Misleading=0.00251699;n_members=5
13346,Not Clear,1,soft_vote,Clear=0.13298931;Not Clear=0.86417059;Misleading=0.00284011;n_members=5
13347,Clear,0,soft_vote,Clear=0.65254419;Not Clear=0.34275649;Misleading=0.00469933;n_members=5
13348,Clear,0,soft_vote,Clear=0.89696845;Not Clear=0.10109572;Misleading=0.00193586;n_members=5
13349,Clear,0,soft_vote,Clear=0.91923984;Not Clear=0.07823066;Misleading=0.00252950;n_members=5
13350,Clear,0,soft_vote,Clear=0.89806552;Not Clear=0.09922300;Misleading=0.00271148;n_members=5
13351,Clear,0,soft_vote,Clear=0.94352001;Not Clear=0.05486016;Misleading=0.00161985;n_members=5
13352,Clear,0,soft_vote,Clear=0.92529394;Not Clear=0.07317853;Misleading=0.00152753;n_members=5
13353,Clear,0,soft_vote,Clear=0.71787993;Not Clear=0.27747304;Misleading=0.00464701;n_members=5
13354,Clear,0,soft_vote,Clear=0.94544049;Not Clear=0.05279372;Misleading=0.00176576;n_members=5
13355,Clear,0,soft_vote,Clear=0.95967797;Not Clear=0.03774921;Misleading=0.00257281;n_members=5
13356,Clear,0,soft_vote,Clear=0.97968522;Not Clear=0.01881305;Misleading=0.00150173;n_members=5
13357,Clear,0,soft_vote,Clear=0.58544368;Not Clear=0.41137870;Misleading=0.00317761;n_members=5
13358,Not Clear,1,soft_vote,Clear=0.04014489;Not Clear=0.95778331;Misleading=0.00207178;n_members=5
13359,Not Clear,1,soft_vote,Clear=0.39828258;Not Clear=0.59738248;Misleading=0.00433493;n_members=5
13360,Clear,0,soft_vote,Clear=0.97253645;Not Clear=0.02557781;Misleading=0.00188574;n_members=5
13361,Not Clear,1,soft_vote,Clear=0.24073924;Not Clear=0.75306059;Misleading=0.00620019;n_members=5
13362,Clear,0,soft_vote,Clear=0.95537478;Not Clear=0.04277485;Misleading=0.00185035;n_members=5
13363,Clear,0,soft_vote,Clear=0.50965994;Not Clear=0.48369244;Misleading=0.00664764;n_members=5
13364,Clear,0,soft_vote,Clear=0.92573053;Not Clear=0.07220816;Misleading=0.00206132;n_members=5
13365,Clear,0,soft_vote,Clear=0.50808987;Not Clear=0.48798574;Misleading=0.00392439;n_members=5
13366,Not Clear,1,soft_vote,Clear=0.18525169;Not Clear=0.81162127;Misleading=0.00312703;n_members=5
13367,Clear,0,soft_vote,Clear=0.87759571;Not Clear=0.11989920;Misleading=0.00250507;n_members=5
13368,Clear,0,soft_vote,Clear=0.98712314;Not Clear=0.01130930;Misleading=0.00156754;n_members=5
13369,Not Clear,1,soft_vote,Clear=0.46417428;Not Clear=0.53246939;Misleading=0.00335633;n_members=5
13370,Clear,0,soft_vote,Clear=0.94642839;Not Clear=0.05169954;Misleading=0.00187208;n_members=5
13371,Clear,0,soft_vote,Clear=0.85808156;Not Clear=0.13972396;Misleading=0.00219446;n_members=5
13372,Not Clear,1,soft_vote,Clear=0.31449136;Not Clear=0.68060606;Misleading=0.00490261;n_members=5
13373,Not Clear,1,soft_vote,Clear=0.09270897;Not Clear=0.90479025;Misleading=0.00250079;n_members=5
13374,Clear,0,soft_vote,Clear=0.96004919;Not Clear=0.03834382;Misleading=0.00160702;n_members=5
13375,Clear,0,soft_vote,Clear=0.94449646;Not Clear=0.05384490;Misleading=0.00165864;n_members=5
13376,Clear,0,soft_vote,Clear=0.83822964;Not Clear=0.15801399;Misleading=0.00375638;n_members=5
13377,Clear,0,soft_vote,Clear=0.51486756;Not Clear=0.48175118;Misleading=0.00338126;n_members=5
13378,Clear,0,soft_vote,Clear=0.97976777;Not Clear=0.01902550;Misleading=0.00120678;n_members=5
13379,Clear,0,soft_vote,Clear=0.97304523;Not Clear=0.02503434;Misleading=0.00192044;n_members=5
13380,Clear,0,soft_vote,Clear=0.81001032;Not Clear=0.18685132;Misleading=0.00313837;n_members=5
13381,Clear,0,soft_vote,Clear=0.94925636;Not Clear=0.04886314;Misleading=0.00188054;n_members=5
13382,Clear,0,soft_vote,Clear=0.79940300;Not Clear=0.19764804;Misleading=0.00294898;n_members=5
13383,Clear,0,soft_vote,Clear=0.93586302;Not Clear=0.06193701;Misleading=0.00219996;n_members=5
13384,Clear,0,soft_vote,Clear=0.97798169;Not Clear=0.02092058;Misleading=0.00109773;n_members=5
13385,Clear,0,soft_vote,Clear=0.71436929;Not Clear=0.28118839;Misleading=0.00444233;n_members=5
13386,Clear,0,soft_vote,Clear=0.93640325;Not Clear=0.06170833;Misleading=0.00188844;n_members=5
13387,Clear,0,soft_vote,Clear=0.97561982;Not Clear=0.02301351;Misleading=0.00136662;n_members=5
13388,Clear,0,soft_vote,Clear=0.55560978;Not Clear=0.44046486;Misleading=0.00392535;n_members=5
13389,Clear,0,soft_vote,Clear=0.97661196;Not Clear=0.02201930;Misleading=0.00136872;n_members=5
13390,Clear,0,soft_vote,Clear=0.50064296;Not Clear=0.49670150;Misleading=0.00265553;n_members=5
13391,Clear,0,soft_vote,Clear=0.85039786;Not Clear=0.14655987;Misleading=0.00304224;n_members=5
13392,Clear,0,soft_vote,Clear=0.63403284;Not Clear=0.36062007;Misleading=0.00534705;n_members=5
13393,Clear,0,soft_vote,Clear=0.91902655;Not Clear=0.07769334;Misleading=0.00328010;n_members=5
13394,Not Clear,1,soft_vote,Clear=0.38474260;Not Clear=0.61280723;Misleading=0.00245020;n_members=5
13395,Not Clear,1,soft_vote,Clear=0.44275066;Not Clear=0.55426142;Misleading=0.00298794;n_members=5
13396,Clear,0,soft_vote,Clear=0.97054213;Not Clear=0.02803835;Misleading=0.00141951;n_members=5
13397,Clear,0,soft_vote,Clear=0.66917740;Not Clear=0.32721772;Misleading=0.00360489;n_members=5
13398,Clear,0,soft_vote,Clear=0.96515112;Not Clear=0.03324230;Misleading=0.00160659;n_members=5
13399,Not Clear,1,soft_vote,Clear=0.12457744;Not Clear=0.87236975;Misleading=0.00305281;n_members=5
13400,Clear,0,soft_vote,Clear=0.98357745;Not Clear=0.01520332;Misleading=0.00121918;n_members=5
13401,Not Clear,1,soft_vote,Clear=0.42957032;Not Clear=0.56215919;Misleading=0.00827052;n_members=5
13402,Not Clear,1,soft_vote,Clear=0.12334380;Not Clear=0.87360598;Misleading=0.00305022;n_members=5
13403,Clear,0,soft_vote,Clear=0.97159144;Not Clear=0.02699944;Misleading=0.00140912;n_members=5
13404,Clear,0,soft_vote,Clear=0.69956596;Not Clear=0.29764297;Misleading=0.00279109;n_members=5
13405,Clear,0,soft_vote,Clear=0.94925081;Not Clear=0.04885152;Misleading=0.00189767;n_members=5
13406,Clear,0,soft_vote,Clear=0.92970766;Not Clear=0.06803814;Misleading=0.00225415;n_members=5
13407,Not Clear,1,soft_vote,Clear=0.47540594;Not Clear=0.52003765;Misleading=0.00455639;n_members=5
13408,Clear,0,soft_vote,Clear=0.89248853;Not Clear=0.10403703;Misleading=0.00347440;n_members=5
13409,Not Clear,1,soft_vote,Clear=0.10421384;Not Clear=0.89354157;Misleading=0.00224459;n_members=5
13410,Clear,0,soft_vote,Clear=0.96299212;Not Clear=0.03551765;Misleading=0.00149026;n_members=5
13411,Not Clear,1,soft_vote,Clear=0.10367490;Not Clear=0.89144139;Misleading=0.00488369;n_members=5
13412,Clear,0,soft_vote,Clear=0.93458402;Not Clear=0.06367277;Misleading=0.00174319;n_members=5
13413,Clear,0,soft_vote,Clear=0.92865691;Not Clear=0.06895778;Misleading=0.00238532;n_members=5
13414,Clear,0,soft_vote,Clear=0.99360140;Not Clear=0.00538498;Misleading=0.00101357;n_members=5
13415,Clear,0,soft_vote,Clear=0.55661782;Not Clear=0.43867087;Misleading=0.00471131;n_members=5
13416,Clear,0,soft_vote,Clear=0.98110092;Not Clear=0.01761558;Misleading=0.00128354;n_members=5
13417,Clear,0,soft_vote,Clear=0.96188847;Not Clear=0.03571247;Misleading=0.00239906;n_members=5
13418,Clear,0,soft_vote,Clear=0.98458831;Not Clear=0.01386234;Misleading=0.00154932;n_members=5
13419,Not Clear,1,soft_vote,Clear=0.33492645;Not Clear=0.66137525;Misleading=0.00369830;n_members=5
13420,Not Clear,1,soft_vote,Clear=0.42576899;Not Clear=0.57032449;Misleading=0.00390650;n_members=5
13421,Clear,0,soft_vote,Clear=0.94420097;Not Clear=0.05373433;Misleading=0.00206468;n_members=5
13422,Not Clear,1,soft_vote,Clear=0.46127141;Not Clear=0.53560220;Misleading=0.00312640;n_members=5
13423,Clear,0,soft_vote,Clear=0.95461270;Not Clear=0.04335884;Misleading=0.00202847;n_members=5
13424,Clear,0,soft_vote,Clear=0.93647670;Not Clear=0.06171003;Misleading=0.00181326;n_members=5
13425,Clear,0,soft_vote,Clear=0.97564474;Not Clear=0.02278196;Misleading=0.00157331;n_members=5
13426,Clear,0,soft_vote,Clear=0.87565140;Not Clear=0.12093405;Misleading=0.00341457;n_members=5
13427,Not Clear,1,soft_vote,Clear=0.31597065;Not Clear=0.68149129;Misleading=0.00253808;n_members=5
13428,Clear,0,soft_vote,Clear=0.88697183;Not Clear=0.11067982;Misleading=0.00234835;n_members=5
13429,Not Clear,1,soft_vote,Clear=0.36110383;Not Clear=0.63010447;Misleading=0.00879168;n_members=5
13430,Not Clear,1,soft_vote,Clear=0.16202490;Not Clear=0.83545663;Misleading=0.00251849;n_members=5
13431,Clear,0,soft_vote,Clear=0.92851567;Not Clear=0.06918315;Misleading=0.00230120;n_members=5
13432,Clear,0,soft_vote,Clear=0.89220946;Not Clear=0.10546579;Misleading=0.00232474;n_members=5
13433,Clear,0,soft_vote,Clear=0.96441778;Not Clear=0.03417719;Misleading=0.00140503;n_members=5
13434,Clear,0,soft_vote,Clear=0.97385083;Not Clear=0.02470545;Misleading=0.00144373;n_members=5
13435,Clear,0,soft_vote,Clear=0.97857604;Not Clear=0.02004544;Misleading=0.00137851;n_members=5
13436,Not Clear,1,soft_vote,Clear=0.15004141;Not Clear=0.84752699;Misleading=0.00243156;n_members=5
13437,Not Clear,1,soft_vote,Clear=0.43186162;Not Clear=0.56019044;Misleading=0.00794794;n_members=5
13438,Clear,0,soft_vote,Clear=0.96861037;Not Clear=0.02787420;Misleading=0.00351541;n_members=5
13439,Clear,0,soft_vote,Clear=0.58072091;Not Clear=0.41577658;Misleading=0.00350250;n_members=5
13440,Clear,0,soft_vote,Clear=0.62770190;Not Clear=0.36754684;Misleading=0.00475126;n_members=5
13441,Clear,0,soft_vote,Clear=0.65459808;Not Clear=0.34181286;Misleading=0.00358903;n_members=5
13442,Not Clear,1,soft_vote,Clear=0.15881937;Not Clear=0.83817995;Misleading=0.00300072;n_members=5
13443,Clear,0,soft_vote,Clear=0.93222483;Not Clear=0.06608053;Misleading=0.00169466;n_members=5
13444,Not Clear,1,soft_vote,Clear=0.20208271;Not Clear=0.79510958;Misleading=0.00280773;n_members=5
13445,Clear,0,soft_vote,Clear=0.57001154;Not Clear=0.42723119;Misleading=0.00275724;n_members=5
13446,Clear,0,soft_vote,Clear=0.96962896;Not Clear=0.02904102;Misleading=0.00133002;n_members=5
13447,Clear,0,soft_vote,Clear=0.97085910;Not Clear=0.02771077;Misleading=0.00143015;n_members=5
13448,Clear,0,soft_vote,Clear=0.92343255;Not Clear=0.07515896;Misleading=0.00140848;n_members=5
13449,Not Clear,1,soft_vote,Clear=0.11271336;Not Clear=0.88527610;Misleading=0.00201053;n_members=5
13450,Clear,0,soft_vote,Clear=0.79127939;Not Clear=0.20625266;Misleading=0.00246796;n_members=5
13451,Clear,0,soft_vote,Clear=0.95695623;Not Clear=0.04169746;Misleading=0.00134633;n_members=5
13452,Clear,0,soft_vote,Clear=0.96496935;Not Clear=0.03345554;Misleading=0.00157506;n_members=5
13453,Clear,0,soft_vote,Clear=0.52313418;Not Clear=0.47326409;Misleading=0.00360175;n_members=5
13454,Clear,0,soft_vote,Clear=0.95455190;Not Clear=0.04379716;Misleading=0.00165095;n_members=5
13455,Not Clear,1,soft_vote,Clear=0.25958881;Not Clear=0.73642073;Misleading=0.00399047;n_members=5
13456,Not Clear,1,soft_vote,Clear=0.15823124;Not Clear=0.83797079;Misleading=0.00379796;n_members=5
13457,Clear,0,soft_vote,Clear=0.90161337;Not Clear=0.09590854;Misleading=0.00247808;n_members=5
13458,Clear,0,soft_vote,Clear=0.95934407;Not Clear=0.03878125;Misleading=0.00187468;n_members=5
13459,Clear,0,soft_vote,Clear=0.98618444;Not Clear=0.01277904;Misleading=0.00103650;n_members=5
13460,Not Clear,1,soft_vote,Clear=0.04436103;Not Clear=0.95352650;Misleading=0.00211249;n_members=5
13461,Not Clear,1,soft_vote,Clear=0.07852922;Not Clear=0.91840875;Misleading=0.00306202;n_members=5
13462,Not Clear,1,soft_vote,Clear=0.20189315;Not Clear=0.79446827;Misleading=0.00363860;n_members=5
13463,Clear,0,soft_vote,Clear=0.85068148;Not Clear=0.14615311;Misleading=0.00316544;n_members=5
13464,Clear,0,soft_vote,Clear=0.98083198;Not Clear=0.01825750;Misleading=0.00091054;n_members=5
13465,Not Clear,1,soft_vote,Clear=0.18935949;Not Clear=0.80646669;Misleading=0.00417384;n_members=5
13466,Clear,0,soft_vote,Clear=0.96175936;Not Clear=0.03660681;Misleading=0.00163382;n_members=5
13467,Clear,0,soft_vote,Clear=0.88802663;Not Clear=0.10908379;Misleading=0.00288957;n_members=5
13468,Clear,0,soft_vote,Clear=0.96478507;Not Clear=0.03369546;Misleading=0.00151942;n_members=5
13469,Clear,0,soft_vote,Clear=0.91048905;Not Clear=0.08763229;Misleading=0.00187867;n_members=5
13470,Clear,0,soft_vote,Clear=0.92233658;Not Clear=0.07467220;Misleading=0.00299119;n_members=5
13471,Clear,0,soft_vote,Clear=0.96526888;Not Clear=0.03303017;Misleading=0.00170094;n_members=5
13472,Clear,0,soft_vote,Clear=0.87355274;Not Clear=0.12419143;Misleading=0.00225583;n_members=5
13473,Clear,0,soft_vote,Clear=0.97609986;Not Clear=0.02260466;Misleading=0.00129547;n_members=5
13474,Clear,0,soft_vote,Clear=0.90120448;Not Clear=0.09550840;Misleading=0.00328709;n_members=5
13475,Not Clear,1,soft_vote,Clear=0.25377506;Not Clear=0.74397728;Misleading=0.00224765;n_members=5
13476,Clear,0,soft_vote,Clear=0.91568712;Not Clear=0.08224144;Misleading=0.00207143;n_members=5
13477,Clear,0,soft_vote,Clear=0.96910442;Not Clear=0.02925726;Misleading=0.00163829;n_members=5
13478,Clear,0,soft_vote,Clear=0.96068077;Not Clear=0.03734545;Misleading=0.00197377;n_members=5
13479,Not Clear,1,soft_vote,Clear=0.13602897;Not Clear=0.86171951;Misleading=0.00225152;n_members=5
13480,Not Clear,1,soft_vote,Clear=0.10610410;Not Clear=0.89096631;Misleading=0.00292961;n_members=5
13481,Clear,0,soft_vote,Clear=0.85542282;Not Clear=0.14174653;Misleading=0.00283068;n_members=5
13482,Clear,0,soft_vote,Clear=0.93834697;Not Clear=0.05968662;Misleading=0.00196642;n_members=5
13483,Clear,0,soft_vote,Clear=0.60258305;Not Clear=0.39273315;Misleading=0.00468380;n_members=5
13484,Clear,0,soft_vote,Clear=0.85213996;Not Clear=0.14482506;Misleading=0.00303498;n_members=5
13485,Clear,0,soft_vote,Clear=0.90575755;Not Clear=0.09212762;Misleading=0.00211483;n_members=5
13486,Not Clear,1,soft_vote,Clear=0.04605625;Not Clear=0.95204471;Misleading=0.00189904;n_members=5
