id,member,score_no,score_yes,pred
12474,focal_g3_w4,0.01508693,0.98491305,Yes
12475,focal_g3_w4,0.09412345,0.90587658,Yes
12476,focal_g3_w4,0.01361306,0.98638690,Yes
12477,focal_g3_w4,0.01339023,0.98660976,Yes
12478,focal_g3_w4,0.01530983,0.98469019,Yes
12479,focal_g3_w4,0.01835530,0.98164463,Yes
12480,focal_g3_w4,0.03318189,0.96681809,Yes
12481,focal_g3_w4,0.02623836,0.97376168,Yes
12482,focal_g3_w4,0.98748118,0.01251884,No
12483,focal_g3_w4,0.05848598,0.94151407,Yes
12484,focal_g3_w4,0.01504152,0.98495853,Yes
12485,focal_g3_w4,0.33692509,0.66307485,Yes
12486,focal_g3_w4,0.98451024,0.01548977,No
12487,focal_g3_w4,0.63976866,0.36023137,No
12488,focal_g3_w4,0.07921024,0.92078972,Yes
12489,focal_g3_w4,0.01388760,0.98611242,Yes
12490,focal_g3_w4,0.44407070,0.55592930,Yes
12491,focal_g3_w4,0.01214382,0.98785621,Yes
12492,focal_g3_w4,0.03668629,0.96331370,Yes
12493,focal_g3_w4,0.01118052,0.98881942,Yes
12494,focal_g3_w4,0.03280776,0.96719223,Yes
12495,focal_g3_w4,0.01010307,0.98989689,Yes
12496,focal_g3_w4,0.00846225,0.99153781,Yes
12497,focal_g3_w4,0.03286338,0.96713656,Yes
12498,focal_g3_w4,0.01521238,0.98478764,Yes
12499,focal_g3_w4,0.00936251,0.99063748,Yes
12500,focal_g3_w4,0.39378828,0.60621172,Yes
12501,focal_g3_w4,0.00996209,0.99003792,Yes
12502,focal_g3_w4,0.02726163,0.97273839,Yes
12503,focal_g3_w4,0.03607397,0.96392608,Yes
12504,focal_g3_w4,0.06282892,0.93717110,Yes
12505,focal_g3_w4,0.02907331,0.97092676,Yes
12506,focal_g3_w4,0.91621369,0.08378628,No
12507,focal_g3_w4,0.81403321,0.18596683,No
12508,focal_g3_w4,0.55443329,0.44556671,No
12509,focal_g3_w4,0.03087618,0.96912384,Yes
12510,focal_g3_w4,0.00949697,0.99050307,Yes
12511,focal_g3_w4,0.00869258,0.99130744,Yes
12512,focal_g3_w4,0.01932960,0.98067033,Yes
12513,focal_g3_w4,0.98214692,0.01785306,No
12514,focal_g3_w4,0.04535534,0.95464468,Yes
12515,focal_g3_w4,0.30935442,0.69064558,Yes
12516,focal_g3_w4,0.06020742,0.93979257,Yes
12517,focal_g3_w4,0.98008543,0.01991453,No
12518,focal_g3_w4,0.05681463,0.94318539,Yes
12519,focal_g3_w4,0.31461453,0.68538547,Yes
12520,focal_g3_w4,0.00802291,0.99197716,Yes
12521,focal_g3_w4,0.00517702,0.99482298,Yes
12522,focal_g3_w4,0.02636363,0.97363645,Yes
12523,focal_g3_w4,0.14261213,0.85738790,Yes
12524,focal_g3_w4,0.01556333,0.98443663,Yes
12525,focal_g3_w4,0.32352060,0.67647934,Yes
12526,focal_g3_w4,0.78275776,0.21724221,No
12527,focal_g3_w4,0.86804605,0.13195391,No
12528,focal_g3_w4,0.00895216,0.99104792,Yes
12529,focal_g3_w4,0.89707351,0.10292654,No
12530,focal_g3_w4,0.97752929,0.02247073,No
12531,focal_g3_w4,0.04529774,0.95470226,Yes
12532,focal_g3_w4,0.03669160,0.96330839,Yes
12533,focal_g3_w4,0.06081588,0.93918419,Yes
12534,focal_g3_w4,0.08534289,0.91465706,Yes
12535,focal_g3_w4,0.04500676,0.95499325,Yes
12536,focal_g3_w4,0.01785576,0.98214424,Yes
12537,focal_g3_w4,0.00815462,0.99184543,Yes
12538,focal_g3_w4,0.97709447,0.02290551,No
12539,focal_g3_w4,0.43048334,0.56951666,Yes
12540,focal_g3_w4,0.86992079,0.13007925,No
12541,focal_g3_w4,0.01118489,0.98881513,Yes
12542,focal_g3_w4,0.67779356,0.32220641,No
12543,focal_g3_w4,0.02636900,0.97363102,Yes
12544,focal_g3_w4,0.06191998,0.93808001,Yes
12545,focal_g3_w4,0.26452836,0.73547161,Yes
12546,focal_g3_w4,0.06306279,0.93693721,Yes
12547,focal_g3_w4,0.98191166,0.01808830,No
12548,focal_g3_w4,0.01092183,0.98907810,Yes
12549,focal_g3_w4,0.01131955,0.98868048,Yes
12550,focal_g3_w4,0.01240557,0.98759437,Yes
12551,focal_g3_w4,0.00864037,0.99135965,Yes
12552,focal_g3_w4,0.03541723,0.96458280,Yes
12553,focal_g3_w4,0.01134690,0.98865312,Yes
12554,focal_g3_w4,0.01228983,0.98771024,Yes
12555,focal_g3_w4,0.34200090,0.65799910,Yes
12556,focal_g3_w4,0.89984471,0.10015523,No
12557,focal_g3_w4,0.20765193,0.79234809,Yes
12558,focal_g3_w4,0.01166363,0.98833638,Yes
12559,focal_g3_w4,0.01990159,0.98009837,Yes
12560,focal_g3_w4,0.17195648,0.82804358,Yes
12561,focal_g3_w4,0.00508740,0.99491262,Yes
12562,focal_g3_w4,0.01522951,0.98477048,Yes
12563,focal_g3_w4,0.00938549,0.99061453,Yes
12564,focal_g3_w4,0.03773924,0.96226072,Yes
12565,focal_g3_w4,0.09417251,0.90582746,Yes
12566,focal_g3_w4,0.00863089,0.99136919,Yes
12567,focal_g3_w4,0.02228289,0.97771704,Yes
12568,focal_g3_w4,0.07821839,0.92178160,Yes
12569,focal_g3_w4,0.04777868,0.95222133,Yes
12570,focal_g3_w4,0.02168917,0.97831076,Yes
12571,focal_g3_w4,0.06453507,0.93546498,Yes
12572,focal_g3_w4,0.95762420,0.04237580,No
12573,focal_g3_w4,0.06559888,0.93440115,Yes
12574,focal_g3_w4,0.96928811,0.03071184,No
12575,focal_g3_w4,0.00894129,0.99105865,Yes
12576,focal_g3_w4,0.15224528,0.84775478,Yes
12577,focal_g3_w4,0.36174196,0.63825810,Yes
12578,focal_g3_w4,0.87232423,0.12767574,No
12579,focal_g3_w4,0.00614251,0.99385744,Yes
12580,focal_g3_w4,0.06539288,0.93460709,Yes
12581,focal_g3_w4,0.02626553,0.97373450,Yes
12582,focal_g3_w4,0.44602346,0.55397654,Yes
12583,focal_g3_w4,0.00460484,0.99539512,Yes
12584,focal_g3_w4,0.39497313,0.60502684,Yes
12585,focal_g3_w4,0.02825841,0.97174162,Yes
12586,focal_g3_w4,0.14528292,0.85471708,Yes
12587,focal_g3_w4,0.16510904,0.83489096,Yes
12588,focal_g3_w4,0.01572541,0.98427457,Yes
12589,focal_g3_w4,0.00506460,0.99493545,Yes
12590,focal_g3_w4,0.03291622,0.96708381,Yes
12591,focal_g3_w4,0.82091808,0.17908196,No
12592,focal_g3_w4,0.30814350,0.69185650,Yes
12593,focal_g3_w4,0.02890157,0.97109836,Yes
12594,focal_g3_w4,0.02122743,0.97877264,Yes
12595,focal_g3_w4,0.01123126,0.98876870,Yes
12596,focal_g3_w4,0.08590727,0.91409272,Yes
12597,focal_g3_w4,0.04112875,0.95887119,Yes
12598,focal_g3_w4,0.06088311,0.93911690,Yes
12599,focal_g3_w4,0.07327942,0.92672056,Yes
12600,focal_g3_w4,0.01907657,0.98092341,Yes
12601,focal_g3_w4,0.95586663,0.04413334,No
12602,focal_g3_w4,0.00567999,0.99432003,Yes
12603,focal_g3_w4,0.03312527,0.96687472,Yes
12604,focal_g3_w4,0.02098173,0.97901821,Yes
12605,focal_g3_w4,0.97232741,0.02767263,No
12606,focal_g3_w4,0.03537068,0.96462935,Yes
12607,focal_g3_w4,0.05967363,0.94032633,Yes
12608,focal_g3_w4,0.35163811,0.64836192,Yes
12609,focal_g3_w4,0.10673951,0.89326054,Yes
12610,focal_g3_w4,0.02026117,0.97973883,Yes
12611,focal_g3_w4,0.88146418,0.11853586,No
12612,focal_g3_w4,0.97367191,0.02632811,No
12613,focal_g3_w4,0.08032066,0.91967934,Yes
12614,focal_g3_w4,0.00927498,0.99072498,Yes
12615,focal_g3_w4,0.02154333,0.97845662,Yes
12616,focal_g3_w4,0.89664704,0.10335297,No
12617,focal_g3_w4,0.08618540,0.91381460,Yes
12618,focal_g3_w4,0.01677172,0.98322833,Yes
12619,focal_g3_w4,0.15216087,0.84783918,Yes
12620,focal_g3_w4,0.01298618,0.98701388,Yes
12621,focal_g3_w4,0.97996461,0.02003542,No
12622,focal_g3_w4,0.96074253,0.03925743,No
12623,focal_g3_w4,0.05092888,0.94907111,Yes
12624,focal_g3_w4,0.03041714,0.96958286,Yes
12625,focal_g3_w4,0.73848349,0.26151651,No
12626,focal_g3_w4,0.03662301,0.96337700,Yes
12627,focal_g3_w4,0.01968727,0.98031276,Yes
12628,focal_g3_w4,0.01422003,0.98577994,Yes
12629,focal_g3_w4,0.05287424,0.94712579,Yes
12630,focal_g3_w4,0.03562030,0.96437973,Yes
12631,focal_g3_w4,0.45196643,0.54803354,Yes
12632,focal_g3_w4,0.01129308,0.98870695,Yes
12633,focal_g3_w4,0.02923625,0.97076368,Yes
12634,focal_g3_w4,0.01039845,0.98960155,Yes
12635,focal_g3_w4,0.03520922,0.96479082,Yes
12636,focal_g3_w4,0.01967642,0.98032355,Yes
12637,focal_g3_w4,0.30915296,0.69084704,Yes
12638,focal_g3_w4,0.93223578,0.06776424,No
12639,focal_g3_w4,0.11982293,0.88017702,Yes
12640,focal_g3_w4,0.98317933,0.01682066,No
12641,focal_g3_w4,0.30695426,0.69304579,Yes
12642,focal_g3_w4,0.49626938,0.50373065,Yes
12643,focal_g3_w4,0.18703021,0.81296980,Yes
12644,focal_g3_w4,0.21792963,0.78207040,Yes
12645,focal_g3_w4,0.02114662,0.97885340,Yes
12646,focal_g3_w4,0.04622348,0.95377648,Yes
12647,focal_g3_w4,0.55610657,0.44389343,No
12648,focal_g3_w4,0.12626708,0.87373298,Yes
12649,focal_g3_w4,0.04915250,0.95084751,Yes
12650,focal_g3_w4,0.01341796,0.98658204,Yes
12651,focal_g3_w4,0.01086451,0.98913550,Yes
12652,focal_g3_w4,0.98165363,0.01834640,No
12653,focal_g3_w4,0.01026143,0.98973852,Yes
12654,focal_g3_w4,0.00703450,0.99296546,Yes
12655,focal_g3_w4,0.00750145,0.99249858,Yes
12656,focal_g3_w4,0.01490679,0.98509324,Yes
12657,focal_g3_w4,0.03695294,0.96304709,Yes
12658,focal_g3_w4,0.00948574,0.99051428,Yes
12659,focal_g3_w4,0.12240355,0.87759644,Yes
12660,focal_g3_w4,0.00767414,0.99232590,Yes
12661,focal_g3_w4,0.09857011,0.90142983,Yes
12662,focal_g3_w4,0.02127390,0.97872615,Yes
12663,focal_g3_w4,0.04511742,0.95488256,Yes
12664,focal_g3_w4,0.01159230,0.98840767,Yes
12665,focal_g3_w4,0.02551150,0.97448856,Yes
12666,focal_g3_w4,0.98730391,0.01269603,No
12667,focal_g3_w4,0.97865260,0.02134737,No
12668,focal_g3_w4,0.02758434,0.97241569,Yes
12669,focal_g3_w4,0.30656770,0.69343233,Yes
12670,focal_g3_w4,0.00724202,0.99275792,Yes
12671,focal_g3_w4,0.01464929,0.98535073,Yes
12672,focal_g3_w4,0.00675930,0.99324071,Yes
12673,focal_g3_w4,0.95399916,0.04600080,No
12674,focal_g3_w4,0.01380147,0.98619854,Yes
12675,focal_g3_w4,0.30965015,0.69034982,Yes
12676,focal_g3_w4,0.12270825,0.87729180,Yes
12677,focal_g3_w4,0.13186637,0.86813366,Yes
12678,focal_g3_w4,0.01851656,0.98148340,Yes
12679,focal_g3_w4,0.41361421,0.58638585,Yes
12680,focal_g3_w4,0.00768498,0.99231499,Yes
12681,focal_g3_w4,0.35558978,0.64441019,Yes
12682,focal_g3_w4,0.95883316,0.04116680,No
12683,focal_g3_w4,0.23737168,0.76262832,Yes
12684,focal_g3_w4,0.03779748,0.96220255,Yes
12685,focal_g3_w4,0.34825802,0.65174204,Yes
12686,focal_g3_w4,0.55753571,0.44246423,No
12687,focal_g3_w4,0.00517858,0.99482143,Yes
12688,focal_g3_w4,0.04917447,0.95082557,Yes
12689,focal_g3_w4,0.01614149,0.98385853,Yes
12690,focal_g3_w4,0.13601385,0.86398613,Yes
12691,focal_g3_w4,0.07381837,0.92618167,Yes
12692,focal_g3_w4,0.01919212,0.98080796,Yes
12693,focal_g3_w4,0.00909290,0.99090707,Yes
12694,focal_g3_w4,0.02905514,0.97094482,Yes
12695,focal_g3_w4,0.07515467,0.92484534,Yes
12696,focal_g3_w4,0.11864681,0.88135320,Yes
12697,focal_g3_w4,0.94076705,0.05923301,No
12698,focal_g3_w4,0.05448290,0.94551712,Yes
12699,focal_g3_w4,0.01232185,0.98767811,Yes
12700,focal_g3_w4,0.02087064,0.97912943,Yes
12701,focal_g3_w4,0.03470451,0.96529549,Yes
12702,focal_g3_w4,0.82313359,0.17686644,No
12703,focal_g3_w4,0.50534034,0.49465969,No
12704,focal_g3_w4,0.00887135,0.99112868,Yes
12705,focal_g3_w4,0.26459336,0.73540658,Yes
12706,focal_g3_w4,0.01197903,0.98802096,Yes
12707,focal_g3_w4,0.01128379,0.98871619,Yes
12708,focal_g3_w4,0.02232405,0.97767591,Yes
12709,focal_g3_w4,0.68928218,0.31071785,No
12710,focal_g3_w4,0.02880889,0.97119111,Yes
12711,focal_g3_w4,0.02208831,0.97791171,Yes
12712,focal_g3_w4,0.17951061,0.82048941,Yes
12713,focal_g3_w4,0.05170477,0.94829518,Yes
12714,focal_g3_w4,0.57941169,0.42058828,No
12715,focal_g3_w4,0.92186576,0.07813425,No
12716,focal_g3_w4,0.05000757,0.94999242,Yes
12717,focal_g3_w4,0.96253854,0.03746144,No
12718,focal_g3_w4,0.01814244,0.98185754,Yes
12719,focal_g3_w4,0.00687224,0.99312782,Yes
12720,focal_g3_w4,0.07043313,0.92956692,Yes
12721,focal_g3_w4,0.09467412,0.90532583,Yes
12722,focal_g3_w4,0.17318156,0.82681847,Yes
12723,focal_g3_w4,0.01297456,0.98702544,Yes
12724,focal_g3_w4,0.01390687,0.98609316,Yes
12725,focal_g3_w4,0.02072393,0.97927606,Yes
12726,focal_g3_w4,0.08700177,0.91299826,Yes
12727,focal_g3_w4,0.06926070,0.93073928,Yes
12728,focal_g3_w4,0.01649540,0.98350465,Yes
12729,focal_g3_w4,0.01056844,0.98943162,Yes
12730,focal_g3_w4,0.01860587,0.98139417,Yes
12731,focal_g3_w4,0.01772222,0.98227775,Yes
12732,focal_g3_w4,0.00642976,0.99357021,Yes
12733,focal_g3_w4,0.90869588,0.09130414,No
12734,focal_g3_w4,0.01071244,0.98928750,Yes
12735,focal_g3_w4,0.89281446,0.10718556,No
12736,focal_g3_w4,0.02891967,0.97108030,Yes
12737,focal_g3_w4,0.02567109,0.97432899,Yes
12738,focal_g3_w4,0.03713534,0.96286470,Yes
12739,focal_g3_w4,0.93241543,0.06758456,No
12740,focal_g3_w4,0.01462426,0.98537570,Yes
12741,focal_g3_w4,0.07496981,0.92503023,Yes
12742,focal_g3_w4,0.00600180,0.99399817,Yes
12743,focal_g3_w4,0.09404650,0.90595353,Yes
12744,focal_g3_w4,0.00881790,0.99118209,Yes
12745,focal_g3_w4,0.01901204,0.98098803,Yes
12746,focal_g3_w4,0.94595182,0.05404820,No
12747,focal_g3_w4,0.02549588,0.97450405,Yes
12748,focal_g3_w4,0.01714435,0.98285562,Yes
12749,focal_g3_w4,0.92811525,0.07188476,No
12750,focal_g3_w4,0.02417693,0.97582304,Yes
12751,focal_g3_w4,0.11050278,0.88949722,Yes
12752,focal_g3_w4,0.20126316,0.79873681,Yes
12753,focal_g3_w4,0.12324686,0.87675309,Yes
12754,focal_g3_w4,0.05852327,0.94147676,Yes
12755,focal_g3_w4,0.04165482,0.95834517,Yes
12756,focal_g3_w4,0.00976164,0.99023831,Yes
12757,focal_g3_w4,0.96237314,0.03762694,No
12758,focal_g3_w4,0.06119144,0.93880850,Yes
12759,focal_g3_w4,0.58777958,0.41222039,No
12760,focal_g3_w4,0.02595777,0.97404230,Yes
12761,focal_g3_w4,0.11336919,0.88663077,Yes
12762,focal_g3_w4,0.02696205,0.97303796,Yes
12763,focal_g3_w4,0.94461113,0.05538886,No
12764,focal_g3_w4,0.01880211,0.98119789,Yes
12765,focal_g3_w4,0.96905589,0.03094414,No
12766,focal_g3_w4,0.14918821,0.85081184,Yes
12767,focal_g3_w4,0.08453497,0.91546500,Yes
12768,focal_g3_w4,0.15379304,0.84620696,Yes
12769,focal_g3_w4,0.27839923,0.72160083,Yes
12770,focal_g3_w4,0.19086221,0.80913776,Yes
12771,focal_g3_w4,0.01006985,0.98993021,Yes
12772,focal_g3_w4,0.39789975,0.60210025,Yes
12773,focal_g3_w4,0.03891502,0.96108496,Yes
12774,focal_g3_w4,0.01549011,0.98450989,Yes
12775,focal_g3_w4,0.88045251,0.11954750,No
12776,focal_g3_w4,0.02499977,0.97500014,Yes
12777,focal_g3_w4,0.08729829,0.91270173,Yes
12778,focal_g3_w4,0.01086057,0.98913950,Yes
12779,focal_g3_w4,0.06938594,0.93061405,Yes
12780,focal_g3_w4,0.56735748,0.43264255,No
12781,focal_g3_w4,0.00563919,0.99436086,Yes
12782,focal_g3_w4,0.05441616,0.94558382,Yes
12783,focal_g3_w4,0.06324800,0.93675196,Yes
12784,focal_g3_w4,0.01107047,0.98892957,Yes
12785,focal_g3_w4,0.74537152,0.25462848,No
12786,focal_g3_w4,0.00724522,0.99275476,Yes
12787,focal_g3_w4,0.40785733,0.59214264,Yes
12788,focal_g3_w4,0.86955136,0.13044865,No
12789,focal_g3_w4,0.04349691,0.95650315,Yes
12790,focal_g3_w4,0.30639023,0.69360977,Yes
12791,focal_g3_w4,0.02512844,0.97487158,Yes
12792,focal_g3_w4,0.06101542,0.93898451,Yes
12793,focal_g3_w4,0.83115608,0.16884391,No
12794,focal_g3_w4,0.01012246,0.98987752,Yes
12795,focal_g3_w4,0.66700625,0.33299372,No
12796,focal_g3_w4,0.01956018,0.98043984,Yes
12797,focal_g3_w4,0.90678281,0.09321722,No
12798,focal_g3_w4,0.01442579,0.98557419,Yes
12799,focal_g3_w4,0.02094221,0.97905779,Yes
12800,focal_g3_w4,0.07347029,0.92652971,Yes
12801,focal_g3_w4,0.88510132,0.11489867,No
12802,focal_g3_w4,0.68576157,0.31423843,No
12803,focal_g3_w4,0.15211272,0.84788722,Yes
12804,focal_g3_w4,0.02189430,0.97810566,Yes
12805,focal_g3_w4,0.01536976,0.98463029,Yes
12806,focal_g3_w4,0.86530280,0.13469718,No
12807,focal_g3_w4,0.01999706,0.98000300,Yes
12808,focal_g3_w4,0.29316217,0.70683783,Yes
12809,focal_g3_w4,0.01274750,0.98725247,Yes
12810,focal_g3_w4,0.28611824,0.71388179,Yes
12811,focal_g3_w4,0.26250216,0.73749787,Yes
12812,focal_g3_w4,0.00876727,0.99123269,Yes
12813,focal_g3_w4,0.04061062,0.95938939,Yes
12814,focal_g3_w4,0.01122285,0.98877710,Yes
12815,focal_g3_w4,0.09880252,0.90119755,Yes
12816,focal_g3_w4,0.47679290,0.52320707,Yes
12817,focal_g3_w4,0.02589820,0.97410178,Yes
12818,focal_g3_w4,0.01483857,0.98516142,Yes
12819,focal_g3_w4,0.06837981,0.93162018,Yes
12820,focal_g3_w4,0.64576852,0.35423148,No
12821,focal_g3_w4,0.01798641,0.98201364,Yes
12822,focal_g3_w4,0.04708342,0.95291662,Yes
12823,focal_g3_w4,0.05859879,0.94140124,Yes
12824,focal_g3_w4,0.10423674,0.89576328,Yes
12825,focal_g3_w4,0.02103143,0.97896850,Yes
12826,focal_g3_w4,0.08062966,0.91937035,Yes
12827,focal_g3_w4,0.04347720,0.95652276,Yes
12828,focal_g3_w4,0.03715793,0.96284211,Yes
12829,focal_g3_w4,0.02944604,0.97055387,Yes
12830,focal_g3_w4,0.36817980,0.63182020,Yes
12831,focal_g3_w4,0.02289664,0.97710335,Yes
12832,focal_g3_w4,0.01616961,0.98383039,Yes
12833,focal_g3_w4,0.68880987,0.31119007,No
12834,focal_g3_w4,0.97660714,0.02339285,No
12835,focal_g3_w4,0.01611461,0.98388541,Yes
12836,focal_g3_w4,0.10343220,0.89656776,Yes
12837,focal_g3_w4,0.00862733,0.99137270,Yes
12838,focal_g3_w4,0.01684327,0.98315674,Yes
12839,focal_g3_w4,0.20644240,0.79355764,Yes
12840,focal_g3_w4,0.15913039,0.84086967,Yes
12841,focal_g3_w4,0.01986704,0.98013294,Yes
12842,focal_g3_w4,0.06520608,0.93479395,Yes
12843,focal_g3_w4,0.09669997,0.90330005,Yes
12844,focal_g3_w4,0.43550944,0.56449050,Yes
12845,focal_g3_w4,0.01332497,0.98667496,Yes
12846,focal_g3_w4,0.03322591,0.96677411,Yes
12847,focal_g3_w4,0.01541262,0.98458743,Yes
12848,focal_g3_w4,0.02737799,0.97262198,Yes
12849,focal_g3_w4,0.14189732,0.85810274,Yes
12850,focal_g3_w4,0.05968493,0.94031507,Yes
12851,focal_g3_w4,0.00990731,0.99009269,Yes
12852,focal_g3_w4,0.20057121,0.79942882,Yes
12853,focal_g3_w4,0.03635762,0.96364236,Yes
12854,focal_g3_w4,0.00777355,0.99222648,Yes
12855,focal_g3_w4,0.02102559,0.97897446,Yes
12856,focal_g3_w4,0.01776409,0.98223591,Yes
12857,focal_g3_w4,0.00933359,0.99066633,Yes
12858,focal_g3_w4,0.05037887,0.94962108,Yes
12859,focal_g3_w4,0.72748941,0.27251059,No
12860,focal_g3_w4,0.03250691,0.96749306,Yes
12861,focal_g3_w4,0.37760496,0.62239504,Yes
12862,focal_g3_w4,0.01953779,0.98046219,Yes
12863,focal_g3_w4,0.78497863,0.21502134,No
12864,focal_g3_w4,0.43217981,0.56782019,Yes
12865,focal_g3_w4,0.02247895,0.97752106,Yes
12866,focal_g3_w4,0.70044667,0.29955339,No
12867,focal_g3_w4,0.72574902,0.27425095,No
12868,focal_g3_w4,0.86366671,0.13633333,No
12869,focal_g3_w4,0.09515095,0.90484911,Yes
12870,focal_g3_w4,0.01188781,0.98811215,Yes
12871,focal_g3_w4,0.02387685,0.97612315,Yes
12872,focal_g3_w4,0.00832653,0.99167353,Yes
12873,focal_g3_w4,0.08057696,0.91942304,Yes
12874,focal_g3_w4,0.09755589,0.90244412,Yes
12875,focal_g3_w4,0.20324785,0.79675215,Yes
12876,focal_g3_w4,0.15473153,0.84526843,Yes
12877,focal_g3_w4,0.05336329,0.94663674,Yes
12878,focal_g3_w4,0.00498543,0.99501461,Yes
12879,focal_g3_w4,0.02801994,0.97198009,Yes
12880,focal_g3_w4,0.00911465,0.99088532,Yes
12881,focal_g3_w4,0.90346348,0.09653650,No
12882,focal_g3_w4,0.02217417,0.97782576,Yes
12883,focal_g3_w4,0.01854762,0.98145241,Yes
12884,focal_g3_w4,0.32011691,0.67988312,Yes
12885,focal_g3_w4,0.25867900,0.74132097,Yes
12886,focal_g3_w4,0.11164583,0.88835418,Yes
12887,focal_g3_w4,0.01141973,0.98858029,Yes
12888,focal_g3_w4,0.02545348,0.97454655,Yes
12889,focal_g3_w4,0.00639564,0.99360436,Yes
12890,focal_g3_w4,0.05654918,0.94345081,Yes
12891,focal_g3_w4,0.00690326,0.99309677,Yes
12892,focal_g3_w4,0.02365791,0.97634208,Yes
12893,focal_g3_w4,0.98536968,0.01463027,No
12894,focal_g3_w4,0.29327700,0.70672297,Yes
12895,focal_g3_w4,0.01882823,0.98117173,Yes
12896,focal_g3_w4,0.66369867,0.33630139,No
12897,focal_g3_w4,0.07741366,0.92258632,Yes
12898,focal_g3_w4,0.04953365,0.95046639,Yes
12899,focal_g3_w4,0.01282889,0.98717111,Yes
12900,focal_g3_w4,0.01952678,0.98047316,Yes
12901,focal_g3_w4,0.01844253,0.98155749,Yes
12902,focal_g3_w4,0.22414730,0.77585274,Yes
12903,focal_g3_w4,0.06033948,0.93966055,Yes
12904,focal_g3_w4,0.00815461,0.99184543,Yes
12905,focal_g3_w4,0.76274699,0.23725301,No
12906,focal_g3_w4,0.47208494,0.52791512,Yes
12907,focal_g3_w4,0.00762156,0.99237847,Yes
12908,focal_g3_w4,0.05642843,0.94357157,Yes
12909,focal_g3_w4,0.00884460,0.99115539,Yes
12910,focal_g3_w4,0.95457125,0.04542870,No
12911,focal_g3_w4,0.88940752,0.11059245,No
12912,focal_g3_w4,0.88862139,0.11137861,No
12913,focal_g3_w4,0.54123670,0.45876330,No
12914,focal_g3_w4,0.01119683,0.98880321,Yes
12915,focal_g3_w4,0.03623842,0.96376163,Yes
12916,focal_g3_w4,0.02690586,0.97309417,Yes
12917,focal_g3_w4,0.39188322,0.60811681,Yes
12918,focal_g3_w4,0.02693904,0.97306097,Yes
12919,focal_g3_w4,0.03026794,0.96973205,Yes
12920,focal_g3_w4,0.03046307,0.96953690,Yes
12921,focal_g3_w4,0.01132870,0.98867130,Yes
12922,focal_g3_w4,0.01206165,0.98793834,Yes
12923,focal_g3_w4,0.00576299,0.99423695,Yes
12924,focal_g3_w4,0.95977664,0.04022333,No
12925,focal_g3_w4,0.01220084,0.98779917,Yes
12926,focal_g3_w4,0.79920709,0.20079289,No
12927,focal_g3_w4,0.46161476,0.53838521,Yes
12928,focal_g3_w4,0.10694546,0.89305454,Yes
12929,focal_g3_w4,0.60746855,0.39253145,No
12930,focal_g3_w4,0.01863832,0.98136169,Yes
12931,focal_g3_w4,0.97185868,0.02814129,No
12932,focal_g3_w4,0.07623139,0.92376864,Yes
12933,focal_g3_w4,0.24273494,0.75726503,Yes
12934,focal_g3_w4,0.01441421,0.98558575,Yes
12935,focal_g3_w4,0.00735226,0.99264777,Yes
12936,focal_g3_w4,0.05599422,0.94400579,Yes
12937,focal_g3_w4,0.02215545,0.97784460,Yes
12938,focal_g3_w4,0.43402573,0.56597430,Yes
12939,focal_g3_w4,0.01658759,0.98341238,Yes
12940,focal_g3_w4,0.01999942,0.98000056,Yes
12941,focal_g3_w4,0.00616216,0.99383789,Yes
12942,focal_g3_w4,0.01257653,0.98742348,Yes
12943,focal_g3_w4,0.05318052,0.94681942,Yes
12944,focal_g3_w4,0.31288084,0.68711919,Yes
12945,focal_g3_w4,0.03514699,0.96485305,Yes
12946,focal_g3_w4,0.00683558,0.99316436,Yes
12947,focal_g3_w4,0.16062671,0.83937335,Yes
12948,focal_g3_w4,0.00834342,0.99165654,Yes
12949,focal_g3_w4,0.00621228,0.99378777,Yes
12950,focal_g3_w4,0.17436199,0.82563806,Yes
12951,focal_g3_w4,0.89042419,0.10957576,No
12952,focal_g3_w4,0.02777071,0.97222924,Yes
12953,focal_g3_w4,0.00946691,0.99053311,Yes
12954,focal_g3_w4,0.12817709,0.87182283,Yes
12955,focal_g3_w4,0.49147719,0.50852287,Yes
12956,focal_g3_w4,0.02669419,0.97330576,Yes
12957,focal_g3_w4,0.01175340,0.98824662,Yes
12958,focal_g3_w4,0.26194000,0.73805994,Yes
12959,focal_g3_w4,0.00736277,0.99263716,Yes
12960,focal_g3_w4,0.79222977,0.20777021,No
12961,focal_g3_w4,0.13146114,0.86853886,Yes
12962,focal_g3_w4,0.00805869,0.99194133,Yes
12963,focal_g3_w4,0.00878063,0.99121934,Yes
12964,focal_g3_w4,0.02119030,0.97880977,Yes
12965,focal_g3_w4,0.09323477,0.90676528,Yes
12966,focal_g3_w4,0.05989584,0.94010419,Yes
12967,focal_g3_w4,0.91925168,0.08074832,No
12968,focal_g3_w4,0.03028839,0.96971166,Yes
12969,focal_g3_w4,0.05305383,0.94694620,Yes
12970,focal_g3_w4,0.07899977,0.92100018,Yes
12971,focal_g3_w4,0.26791105,0.73208898,Yes
12972,focal_g3_w4,0.03545679,0.96454316,Yes
