id,promise_status,score_yes,score_no,model_family,mode,finetune_path,prompt_id,prompt_path,run_id,source,raw_prediction
12945,Yes,0.97349342,0.02650660,soft_vote,soft_vote,models/ensemble_models/stage1/a3_b1_add_val/seed123/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed2024/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed31337/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed42/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed7/focal_g3_w4/best_st1.pt,,,softvote_st1_local,soft_vote_ensemble,1
12946,Yes,0.98394028,0.01605972,soft_vote,soft_vote,models/ensemble_models/stage1/a3_b1_add_val/seed123/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed2024/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed31337/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed42/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed7/focal_g3_w4/best_st1.pt,,,softvote_st1_local,soft_vote_ensemble,1
12947,Yes,0.76728234,0.23271767,soft_vote,soft_vote,models/ensemble_models/stage1/a3_b1_add_val/seed123/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed2024/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed31337/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed42/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed7/focal_g3_w4/best_st1.pt,,,softvote_st1_local,soft_vote_ensemble,1
12948,Yes,0.98418888,0.01581114,soft_vote,soft_vote,models/ensemble_models/stage1/a3_b1_add_val/seed123/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed2024/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed31337/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed42/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed7/focal_g3_w4/best_st1.pt,,,softvote_st1_local,soft_vote_ensemble,1
12949,Yes,0.98881665,0.01118335,soft_vote,soft_vote,models/ensemble_models/stage1/a3_b1_add_val/seed123/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed2024/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed31337/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed42/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed7/focal_g3_w4/best_st1.pt,,,softvote_st1_local,soft_vote_ensemble,1
12950,Yes,0.78848149,0.21151854,soft_vote,soft_vote,models/ensemble_models/stage1/a3_b1_add_val/seed123/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed2024/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed31337/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed42/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed7/focal_g3_w4/best_st1.pt,,,softvote_st1_local,soft_vote_ensemble,1
12951,No,0.19049017,0.80950982,soft_vote,soft_vote,models/ensemble_models/stage1/a3_b1_add_val/seed123/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed2024/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed31337/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed42/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed7/focal_g3_w4/best_st1.pt,,,softvote_st1_local,soft_vote_ensemble,0
12952,Yes,0.95691116,0.04308884,soft_vote,soft_vote,models/ensemble_models/stage1/a3_b1_add_val/seed123/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed2024/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed31337/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed42/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed7/focal_g3_w4/best_st1.pt,,,softvote_st1_local,soft_vote_ensemble,1
12953,Yes,0.96231828,0.03768171,soft_vote,soft_vote,models/ensemble_models/stage1/a3_b1_add_val/seed123/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed2024/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed31337/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed42/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed7/focal_g3_w4/best_st1.pt,,,softvote_st1_local,soft_vote_ensemble,1
12954,Yes,0.83843056,0.16156942,soft_vote,soft_vote,models/ensemble_models/stage1/a3_b1_add_val/seed123/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed2024/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed31337/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed42/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed7/focal_g3_w4/best_st1.pt,,,softvote_st1_local,soft_vote_ensemble,1
12955,No,0.46858737,0.53141262,soft_vote,soft_vote,models/ensemble_models/stage1/a3_b1_add_val/seed123/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed2024/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed31337/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed42/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed7/focal_g3_w4/best_st1.pt,,,softvote_st1_local,soft_vote_ensemble,0
12956,Yes,0.87741802,0.12258198,soft_vote,soft_vote,models/ensemble_models/stage1/a3_b1_add_val/seed123/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed2024/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed31337/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed42/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed7/focal_g3_w4/best_st1.pt,,,softvote_st1_local,soft_vote_ensemble,1
12957,Yes,0.97002647,0.02997353,soft_vote,soft_vote,models/ensemble_models/stage1/a3_b1_add_val/seed123/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed2024/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed31337/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed42/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed7/focal_g3_w4/best_st1.pt,,,softvote_st1_local,soft_vote_ensemble,1
12958,No,0.45938648,0.54061353,soft_vote,soft_vote,models/ensemble_models/stage1/a3_b1_add_val/seed123/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed2024/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed31337/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed42/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed7/focal_g3_w4/best_st1.pt,,,softvote_st1_local,soft_vote_ensemble,0
12959,Yes,0.98855703,0.01144296,soft_vote,soft_vote,models/ensemble_models/stage1/a3_b1_add_val/seed123/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed2024/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed31337/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed42/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed7/focal_g3_w4/best_st1.pt,,,softvote_st1_local,soft_vote_ensemble,1
12960,No,0.16604529,0.83395470,soft_vote,soft_vote,models/ensemble_models/stage1/a3_b1_add_val/seed123/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed2024/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed31337/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed42/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed7/focal_g3_w4/best_st1.pt,,,softvote_st1_local,soft_vote_ensemble,0
12961,Yes,0.86106560,0.13893440,soft_vote,soft_vote,models/ensemble_models/stage1/a3_b1_add_val/seed123/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed2024/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed31337/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed42/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed7/focal_g3_w4/best_st1.pt,,,softvote_st1_local,soft_vote_ensemble,1
12962,Yes,0.98651607,0.01348395,soft_vote,soft_vote,models/ensemble_models/stage1/a3_b1_add_val/seed123/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed2024/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed31337/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed42/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed7/focal_g3_w4/best_st1.pt,,,softvote_st1_local,soft_vote_ensemble,1
12963,Yes,0.97579912,0.02420090,soft_vote,soft_vote,models/ensemble_models/stage1/a3_b1_add_val/seed123/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed2024/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed31337/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed42/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed7/focal_g3_w4/best_st1.pt,,,softvote_st1_local,soft_vote_ensemble,1
12964,Yes,0.98408139,0.01591862,soft_vote,soft_vote,models/ensemble_models/stage1/a3_b1_add_val/seed123/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed2024/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed31337/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed42/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed7/focal_g3_w4/best_st1.pt,,,softvote_st1_local,soft_vote_ensemble,1
12965,Yes,0.93030316,0.06969685,soft_vote,soft_vote,models/ensemble_models/stage1/a3_b1_add_val/seed123/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed2024/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed31337/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed42/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed7/focal_g3_w4/best_st1.pt,,,softvote_st1_local,soft_vote_ensemble,1
12966,Yes,0.92242999,0.07757003,soft_vote,soft_vote,models/ensemble_models/stage1/a3_b1_add_val/seed123/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed2024/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed31337/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed42/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed7/focal_g3_w4/best_st1.pt,,,softvote_st1_local,soft_vote_ensemble,1
12967,No,0.09718199,0.90281802,soft_vote,soft_vote,models/ensemble_models/stage1/a3_b1_add_val/seed123/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed2024/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed31337/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed42/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed7/focal_g3_w4/best_st1.pt,,,softvote_st1_local,soft_vote_ensemble,0
12968,Yes,0.96418529,0.03581475,soft_vote,soft_vote,models/ensemble_models/stage1/a3_b1_add_val/seed123/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed2024/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed31337/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed42/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed7/focal_g3_w4/best_st1.pt,,,softvote_st1_local,soft_vote_ensemble,1
12969,Yes,0.92733709,0.07266293,soft_vote,soft_vote,models/ensemble_models/stage1/a3_b1_add_val/seed123/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed2024/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed31337/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed42/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed7/focal_g3_w4/best_st1.pt,,,softvote_st1_local,soft_vote_ensemble,1
12970,Yes,0.83546617,0.16453381,soft_vote,soft_vote,models/ensemble_models/stage1/a3_b1_add_val/seed123/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed2024/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed31337/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed42/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed7/focal_g3_w4/best_st1.pt,,,softvote_st1_local,soft_vote_ensemble,1
12971,Yes,0.57405747,0.42594253,soft_vote,soft_vote,models/ensemble_models/stage1/a3_b1_add_val/seed123/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed2024/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed31337/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed42/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed7/focal_g3_w4/best_st1.pt,,,softvote_st1_local,soft_vote_ensemble,1
12972,Yes,0.69182749,0.30817251,soft_vote,soft_vote,models/ensemble_models/stage1/a3_b1_add_val/seed123/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed2024/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed31337/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed42/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed7/focal_g3_w4/best_st1.pt,,,softvote_st1_local,soft_vote_ensemble,1
12973,No,0.07192005,0.92807995,soft_vote,soft_vote,models/ensemble_models/stage1/a3_b1_add_val/seed123/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed2024/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed31337/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed42/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed7/focal_g3_w4/best_st1.pt,,,softvote_st1_local,soft_vote_ensemble,0
12974,Yes,0.51078066,0.48921935,soft_vote,soft_vote,models/ensemble_models/stage1/a3_b1_add_val/seed123/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed2024/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed31337/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed42/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed7/focal_g3_w4/best_st1.pt,,,softvote_st1_local,soft_vote_ensemble,1
12975,Yes,0.91335071,0.08664928,soft_vote,soft_vote,models/ensemble_models/stage1/a3_b1_add_val/seed123/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed2024/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed31337/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed42/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed7/focal_g3_w4/best_st1.pt,,,softvote_st1_local,soft_vote_ensemble,1
12976,Yes,0.98795706,0.01204297,soft_vote,soft_vote,models/ensemble_models/stage1/a3_b1_add_val/seed123/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed2024/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed31337/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed42/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed7/focal_g3_w4/best_st1.pt,,,softvote_st1_local,soft_vote_ensemble,1
12977,Yes,0.68985863,0.31014139,soft_vote,soft_vote,models/ensemble_models/stage1/a3_b1_add_val/seed123/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed2024/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed31337/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed42/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed7/focal_g3_w4/best_st1.pt,,,softvote_st1_local,soft_vote_ensemble,1
12978,Yes,0.97641093,0.02358909,soft_vote,soft_vote,models/ensemble_models/stage1/a3_b1_add_val/seed123/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed2024/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed31337/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed42/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed7/focal_g3_w4/best_st1.pt,,,softvote_st1_local,soft_vote_ensemble,1
12979,Yes,0.97257429,0.02742571,soft_vote,soft_vote,models/ensemble_models/stage1/a3_b1_add_val/seed123/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed2024/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed31337/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed42/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed7/focal_g3_w4/best_st1.pt,,,softvote_st1_local,soft_vote_ensemble,1
12980,No,0.05833832,0.94166173,soft_vote,soft_vote,models/ensemble_models/stage1/a3_b1_add_val/seed123/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed2024/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed31337/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed42/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed7/focal_g3_w4/best_st1.pt,,,softvote_st1_local,soft_vote_ensemble,0
12981,Yes,0.98146576,0.01853425,soft_vote,soft_vote,models/ensemble_models/stage1/a3_b1_add_val/seed123/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed2024/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed31337/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed42/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed7/focal_g3_w4/best_st1.pt,,,softvote_st1_local,soft_vote_ensemble,1
12982,Yes,0.92560258,0.07439742,soft_vote,soft_vote,models/ensemble_models/stage1/a3_b1_add_val/seed123/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed2024/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed31337/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed42/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed7/focal_g3_w4/best_st1.pt,,,softvote_st1_local,soft_vote_ensemble,1
12983,Yes,0.98284258,0.01715743,soft_vote,soft_vote,models/ensemble_models/stage1/a3_b1_add_val/seed123/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed2024/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed31337/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed42/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed7/focal_g3_w4/best_st1.pt,,,softvote_st1_local,soft_vote_ensemble,1
12984,Yes,0.96511571,0.03488429,soft_vote,soft_vote,models/ensemble_models/stage1/a3_b1_add_val/seed123/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed2024/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed31337/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed42/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed7/focal_g3_w4/best_st1.pt,,,softvote_st1_local,soft_vote_ensemble,1
12985,Yes,0.63216039,0.36783959,soft_vote,soft_vote,models/ensemble_models/stage1/a3_b1_add_val/seed123/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed2024/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed31337/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed42/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed7/focal_g3_w4/best_st1.pt,,,softvote_st1_local,soft_vote_ensemble,1
12986,Yes,0.98797997,0.01202002,soft_vote,soft_vote,models/ensemble_models/stage1/a3_b1_add_val/seed123/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed2024/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed31337/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed42/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed7/focal_g3_w4/best_st1.pt,,,softvote_st1_local,soft_vote_ensemble,1
12987,Yes,0.91437713,0.08562289,soft_vote,soft_vote,models/ensemble_models/stage1/a3_b1_add_val/seed123/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed2024/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed31337/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed42/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed7/focal_g3_w4/best_st1.pt,,,softvote_st1_local,soft_vote_ensemble,1
12988,Yes,0.96161172,0.03838828,soft_vote,soft_vote,models/ensemble_models/stage1/a3_b1_add_val/seed123/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed2024/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed31337/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed42/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed7/focal_g3_w4/best_st1.pt,,,softvote_st1_local,soft_vote_ensemble,1
12989,Yes,0.96600449,0.03399553,soft_vote,soft_vote,models/ensemble_models/stage1/a3_b1_add_val/seed123/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed2024/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed31337/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed42/focal_g3_w4/best_st1.pt;models/ensemble_models/stage1/a3_b1_add_val/seed7/focal_g3_w4/best_st1.pt,,,softvote_st1_local,soft_vote_ensemble,1
