id,member,Clear,Not Clear,Misleading,pred
12028,ensemble_mt_st123_w1_8_30_mlval_seed31337,0.87645411,0.12084797,0.00269792,Clear
12029,ensemble_mt_st123_w1_8_30_mlval_seed31337,0.08464558,0.91329467,0.00205974,Not Clear
12030,ensemble_mt_st123_w1_8_30_mlval_seed31337,0.88238126,0.11503990,0.00257886,Clear
12031,ensemble_mt_st123_w1_8_30_mlval_seed31337,0.99784470,0.00134609,0.00080924,Clear
12032,ensemble_mt_st123_w1_8_30_mlval_seed31337,0.99527407,0.00410825,0.00061766,Clear
12033,ensemble_mt_st123_w1_8_30_mlval_seed31337,0.92993844,0.06909911,0.00096241,Clear
12034,ensemble_mt_st123_w1_8_30_mlval_seed31337,0.62207556,0.37654015,0.00138426,Clear
12035,ensemble_mt_st123_w1_8_30_mlval_seed31337,0.99882752,0.00066481,0.00050775,Clear
12036,ensemble_mt_st123_w1_8_30_mlval_seed31337,0.91004884,0.08807572,0.00187541,Clear
12037,ensemble_mt_st123_w1_8_30_mlval_seed31337,0.19943500,0.79807061,0.00249433,Not Clear
12038,ensemble_mt_st123_w1_8_30_mlval_seed31337,0.99624521,0.00327136,0.00048334,Clear
12039,ensemble_mt_st123_w1_8_30_mlval_seed31337,0.52764350,0.46652621,0.00583026,Clear
12040,ensemble_mt_st123_w1_8_30_mlval_seed31337,0.80686647,0.19147296,0.00166056,Clear
12041,ensemble_mt_st123_w1_8_30_mlval_seed31337,0.08403838,0.91332591,0.00263574,Not Clear
12042,ensemble_mt_st123_w1_8_30_mlval_seed31337,0.08175274,0.91618860,0.00205868,Not Clear
12043,ensemble_mt_st123_w1_8_30_mlval_seed31337,0.12593076,0.87167329,0.00239599,Not Clear
12044,ensemble_mt_st123_w1_8_30_mlval_seed31337,0.15686159,0.84062415,0.00251421,Not Clear
12045,ensemble_mt_st123_w1_8_30_mlval_seed31337,0.36051270,0.63342214,0.00606521,Not Clear
12046,ensemble_mt_st123_w1_8_30_mlval_seed31337,0.01988358,0.97900957,0.00110682,Not Clear
12047,ensemble_mt_st123_w1_8_30_mlval_seed31337,0.87470591,0.12406846,0.00122567,Clear
12048,ensemble_mt_st123_w1_8_30_mlval_seed31337,0.41695300,0.58023244,0.00281457,Not Clear
12049,ensemble_mt_st123_w1_8_30_mlval_seed31337,0.62323266,0.37445405,0.00231322,Clear
12050,ensemble_mt_st123_w1_8_30_mlval_seed31337,0.92766076,0.06959296,0.00274629,Clear
12051,ensemble_mt_st123_w1_8_30_mlval_seed31337,0.99927217,0.00041631,0.00031150,Clear
12052,ensemble_mt_st123_w1_8_30_mlval_seed31337,0.99821293,0.00104282,0.00074434,Clear
12053,ensemble_mt_st123_w1_8_30_mlval_seed31337,0.99745196,0.00172345,0.00082460,Clear
12054,ensemble_mt_st123_w1_8_30_mlval_seed31337,0.98596001,0.01200528,0.00203467,Clear
12055,ensemble_mt_st123_w1_8_30_mlval_seed31337,0.99844933,0.00120731,0.00034335,Clear
12056,ensemble_mt_st123_w1_8_30_mlval_seed31337,0.96489847,0.03362082,0.00148066,Clear
12057,ensemble_mt_st123_w1_8_30_mlval_seed31337,0.88864899,0.10853384,0.00281725,Clear
12058,ensemble_mt_st123_w1_8_30_mlval_seed31337,0.98954320,0.00956836,0.00088846,Clear
12059,ensemble_mt_st123_w1_8_30_mlval_seed31337,0.96959788,0.02797125,0.00243091,Clear
12060,ensemble_mt_st123_w1_8_30_mlval_seed31337,0.99825174,0.00094378,0.00080447,Clear
12061,ensemble_mt_st123_w1_8_30_mlval_seed31337,0.99418563,0.00520773,0.00060664,Clear
12062,ensemble_mt_st123_w1_8_30_mlval_seed31337,0.99398780,0.00509510,0.00091718,Clear
12063,ensemble_mt_st123_w1_8_30_mlval_seed31337,0.94832981,0.04951396,0.00215617,Clear
12064,ensemble_mt_st123_w1_8_30_mlval_seed31337,0.99877065,0.00084766,0.00038173,Clear
12065,ensemble_mt_st123_w1_8_30_mlval_seed31337,0.99733233,0.00221191,0.00045571,Clear
12066,ensemble_mt_st123_w1_8_30_mlval_seed31337,0.88683248,0.11130007,0.00186739,Clear
12067,ensemble_mt_st123_w1_8_30_mlval_seed31337,0.98061001,0.01812765,0.00126223,Clear
12068,ensemble_mt_st123_w1_8_30_mlval_seed31337,0.07480071,0.92382723,0.00137201,Not Clear
12069,ensemble_mt_st123_w1_8_30_mlval_seed31337,0.03881968,0.95978814,0.00139216,Not Clear
12070,ensemble_mt_st123_w1_8_30_mlval_seed31337,0.99728560,0.00212892,0.00058549,Clear
12071,ensemble_mt_st123_w1_8_30_mlval_seed31337,0.93702161,0.06148652,0.00149184,Clear
12072,ensemble_mt_st123_w1_8_30_mlval_seed31337,0.98659199,0.01238256,0.00102544,Clear
12073,ensemble_mt_st123_w1_8_30_mlval_seed31337,0.99872392,0.00074950,0.00052655,Clear
12074,ensemble_mt_st123_w1_8_30_mlval_seed31337,0.13007772,0.86747533,0.00244699,Not Clear
12075,ensemble_mt_st123_w1_8_30_mlval_seed31337,0.99668509,0.00282967,0.00048529,Clear
12076,ensemble_mt_st123_w1_8_30_mlval_seed31337,0.24513757,0.75228971,0.00257269,Not Clear
12077,ensemble_mt_st123_w1_8_30_mlval_seed31337,0.99681228,0.00252930,0.00065845,Clear
12078,ensemble_mt_st123_w1_8_30_mlval_seed31337,0.99715245,0.00201577,0.00083179,Clear
12079,ensemble_mt_st123_w1_8_30_mlval_seed31337,0.99853063,0.00113817,0.00033109,Clear
12080,ensemble_mt_st123_w1_8_30_mlval_seed31337,0.98776418,0.01147127,0.00076461,Clear
12081,ensemble_mt_st123_w1_8_30_mlval_seed31337,0.99658430,0.00271395,0.00070171,Clear
12082,ensemble_mt_st123_w1_8_30_mlval_seed31337,0.99667227,0.00269253,0.00063515,Clear
12083,ensemble_mt_st123_w1_8_30_mlval_seed31337,0.99336338,0.00604247,0.00059411,Clear
12084,ensemble_mt_st123_w1_8_30_mlval_seed31337,0.94448596,0.05226812,0.00324596,Clear
12085,ensemble_mt_st123_w1_8_30_mlval_seed31337,0.48192516,0.51381671,0.00425806,Not Clear
12086,ensemble_mt_st123_w1_8_30_mlval_seed31337,0.99727219,0.00195023,0.00077768,Clear
12087,ensemble_mt_st123_w1_8_30_mlval_seed31337,0.98734123,0.01151263,0.00114612,Clear
12088,ensemble_mt_st123_w1_8_30_mlval_seed31337,0.95976597,0.03933684,0.00089721,Clear
12089,ensemble_mt_st123_w1_8_30_mlval_seed31337,0.67225814,0.32034767,0.00739426,Clear
12090,ensemble_mt_st123_w1_8_30_mlval_seed31337,0.71958095,0.27870658,0.00171246,Clear
12091,ensemble_mt_st123_w1_8_30_mlval_seed31337,0.12041941,0.87707919,0.00250147,Not Clear
12092,ensemble_mt_st123_w1_8_30_mlval_seed31337,0.48833612,0.50749654,0.00416732,Not Clear
12093,ensemble_mt_st123_w1_8_30_mlval_seed31337,0.10540818,0.89248675,0.00210505,Not Clear
12094,ensemble_mt_st123_w1_8_30_mlval_seed31337,0.73775762,0.25970113,0.00254124,Clear
12095,ensemble_mt_st123_w1_8_30_mlval_seed31337,0.02993503,0.96890980,0.00115512,Not Clear
12096,ensemble_mt_st123_w1_8_30_mlval_seed31337,0.79178059,0.20664716,0.00157222,Clear
12097,ensemble_mt_st123_w1_8_30_mlval_seed31337,0.99926192,0.00037722,0.00036077,Clear
12098,ensemble_mt_st123_w1_8_30_mlval_seed31337,0.96585399,0.03323452,0.00091139,Clear
12099,ensemble_mt_st123_w1_8_30_mlval_seed31337,0.10431343,0.89230609,0.00338045,Not Clear
12100,ensemble_mt_st123_w1_8_30_mlval_seed31337,0.84097153,0.15624297,0.00278545,Clear
12101,ensemble_mt_st123_w1_8_30_mlval_seed31337,0.04685890,0.95196706,0.00117404,Not Clear
12102,ensemble_mt_st123_w1_8_30_mlval_seed31337,0.98859161,0.01066584,0.00074258,Clear
12103,ensemble_mt_st123_w1_8_30_mlval_seed31337,0.00599163,0.99311733,0.00089107,Not Clear
12104,ensemble_mt_st123_w1_8_30_mlval_seed31337,0.97799450,0.02016171,0.00184386,Clear
12105,ensemble_mt_st123_w1_8_30_mlval_seed31337,0.89881229,0.09903695,0.00215077,Clear
12106,ensemble_mt_st123_w1_8_30_mlval_seed31337,0.99390417,0.00528590,0.00080991,Clear
12107,ensemble_mt_st123_w1_8_30_mlval_seed31337,0.97756976,0.02131343,0.00111687,Clear
12108,ensemble_mt_st123_w1_8_30_mlval_seed31337,0.98832136,0.01080392,0.00087467,Clear
12109,ensemble_mt_st123_w1_8_30_mlval_seed31337,0.99906224,0.00026188,0.00067587,Clear
12110,ensemble_mt_st123_w1_8_30_mlval_seed31337,0.21191205,0.78124988,0.00683804,Not Clear
12111,ensemble_mt_st123_w1_8_30_mlval_seed31337,0.99901617,0.00059392,0.00038993,Clear
12112,ensemble_mt_st123_w1_8_30_mlval_seed31337,0.85413945,0.14423119,0.00162938,Clear
12113,ensemble_mt_st123_w1_8_30_mlval_seed31337,0.98852730,0.01033750,0.00113522,Clear
12114,ensemble_mt_st123_w1_8_30_mlval_seed31337,0.64719170,0.34901163,0.00379663,Clear
12115,ensemble_mt_st123_w1_8_30_mlval_seed31337,0.35298139,0.64213681,0.00488178,Not Clear
12116,ensemble_mt_st123_w1_8_30_mlval_seed31337,0.07606523,0.92158484,0.00234990,Not Clear
12117,ensemble_mt_st123_w1_8_30_mlval_seed31337,0.99719906,0.00216481,0.00063604,Clear
12118,ensemble_mt_st123_w1_8_30_mlval_seed31337,0.99219537,0.00667326,0.00113129,Clear
12119,ensemble_mt_st123_w1_8_30_mlval_seed31337,0.95886695,0.03977965,0.00135340,Clear
12120,ensemble_mt_st123_w1_8_30_mlval_seed31337,0.99293375,0.00613608,0.00093015,Clear
12121,ensemble_mt_st123_w1_8_30_mlval_seed31337,0.41235790,0.58111811,0.00652399,Not Clear
12122,ensemble_mt_st123_w1_8_30_mlval_seed31337,0.44662327,0.54974687,0.00362992,Not Clear
12123,ensemble_mt_st123_w1_8_30_mlval_seed31337,0.01456296,0.98350221,0.00193481,Not Clear
12124,ensemble_mt_st123_w1_8_30_mlval_seed31337,0.99828196,0.00138123,0.00033675,Clear
12125,ensemble_mt_st123_w1_8_30_mlval_seed31337,0.51942623,0.47736984,0.00320396,Clear
12126,ensemble_mt_st123_w1_8_30_mlval_seed31337,0.76385778,0.23348749,0.00265470,Clear
12127,ensemble_mt_st123_w1_8_30_mlval_seed31337,0.94325668,0.05593365,0.00080973,Clear
12128,ensemble_mt_st123_w1_8_30_mlval_seed31337,0.29305440,0.70472181,0.00222382,Not Clear
12129,ensemble_mt_st123_w1_8_30_mlval_seed31337,0.54474860,0.44805661,0.00719471,Clear
12130,ensemble_mt_st123_w1_8_30_mlval_seed31337,0.74709159,0.25076538,0.00214304,Clear
12131,ensemble_mt_st123_w1_8_30_mlval_seed31337,0.93878907,0.06003227,0.00117862,Clear
12132,ensemble_mt_st123_w1_8_30_mlval_seed31337,0.99256855,0.00613469,0.00129668,Clear
12133,ensemble_mt_st123_w1_8_30_mlval_seed31337,0.57117647,0.41955054,0.00927300,Clear
12134,ensemble_mt_st123_w1_8_30_mlval_seed31337,0.98771369,0.01142072,0.00086556,Clear
12135,ensemble_mt_st123_w1_8_30_mlval_seed31337,0.98506784,0.01240660,0.00252558,Clear
12136,ensemble_mt_st123_w1_8_30_mlval_seed31337,0.61988604,0.37836727,0.00174665,Clear
12137,ensemble_mt_st123_w1_8_30_mlval_seed31337,0.93511105,0.06342110,0.00146785,Clear
12138,ensemble_mt_st123_w1_8_30_mlval_seed31337,0.99918765,0.00033760,0.00047477,Clear
12139,ensemble_mt_st123_w1_8_30_mlval_seed31337,0.99817586,0.00127294,0.00055120,Clear
12140,ensemble_mt_st123_w1_8_30_mlval_seed31337,0.19316757,0.80242664,0.00440580,Not Clear
12141,ensemble_mt_st123_w1_8_30_mlval_seed31337,0.56512779,0.43055055,0.00432169,Clear
12142,ensemble_mt_st123_w1_8_30_mlval_seed31337,0.03236430,0.96618730,0.00144837,Not Clear
12143,ensemble_mt_st123_w1_8_30_mlval_seed31337,0.87010169,0.12857400,0.00132422,Clear
12144,ensemble_mt_st123_w1_8_30_mlval_seed31337,0.99091446,0.00817466,0.00091083,Clear
12145,ensemble_mt_st123_w1_8_30_mlval_seed31337,0.99013549,0.00924038,0.00062412,Clear
12146,ensemble_mt_st123_w1_8_30_mlval_seed31337,0.99875724,0.00068736,0.00055544,Clear
12147,ensemble_mt_st123_w1_8_30_mlval_seed31337,0.13026534,0.86762041,0.00211424,Not Clear
12148,ensemble_mt_st123_w1_8_30_mlval_seed31337,0.99164176,0.00751166,0.00084670,Clear
12149,ensemble_mt_st123_w1_8_30_mlval_seed31337,0.00647860,0.99230921,0.00121222,Not Clear
12150,ensemble_mt_st123_w1_8_30_mlval_seed31337,0.99806613,0.00110915,0.00082477,Clear
12151,ensemble_mt_st123_w1_8_30_mlval_seed31337,0.30915153,0.68502331,0.00582518,Not Clear
12152,ensemble_mt_st123_w1_8_30_mlval_seed31337,0.73392481,0.26262277,0.00345241,Clear
12153,ensemble_mt_st123_w1_8_30_mlval_seed31337,0.99382800,0.00549207,0.00067997,Clear
12154,ensemble_mt_st123_w1_8_30_mlval_seed31337,0.96976513,0.02892564,0.00130922,Clear
12155,ensemble_mt_st123_w1_8_30_mlval_seed31337,0.98226780,0.01689634,0.00083595,Clear
12156,ensemble_mt_st123_w1_8_30_mlval_seed31337,0.18399563,0.81171250,0.00429187,Not Clear
12157,ensemble_mt_st123_w1_8_30_mlval_seed31337,0.90751523,0.09102061,0.00146421,Clear
12158,ensemble_mt_st123_w1_8_30_mlval_seed31337,0.74456698,0.25316256,0.00227048,Clear
12159,ensemble_mt_st123_w1_8_30_mlval_seed31337,0.68735635,0.31055829,0.00208535,Clear
12160,ensemble_mt_st123_w1_8_30_mlval_seed31337,0.95527458,0.04341163,0.00131378,Clear
12161,ensemble_mt_st123_w1_8_30_mlval_seed31337,0.02226420,0.97565269,0.00208313,Not Clear
12162,ensemble_mt_st123_w1_8_30_mlval_seed31337,0.98945963,0.00986711,0.00067325,Clear
12163,ensemble_mt_st123_w1_8_30_mlval_seed31337,0.13226712,0.86450124,0.00323163,Not Clear
12164,ensemble_mt_st123_w1_8_30_mlval_seed31337,0.99559337,0.00347651,0.00093011,Clear
12165,ensemble_mt_st123_w1_8_30_mlval_seed31337,0.90646142,0.09127773,0.00226085,Clear
12166,ensemble_mt_st123_w1_8_30_mlval_seed31337,0.99893969,0.00072756,0.00033277,Clear
12167,ensemble_mt_st123_w1_8_30_mlval_seed31337,0.92895234,0.06984714,0.00120050,Clear
12168,ensemble_mt_st123_w1_8_30_mlval_seed31337,0.98281258,0.01650304,0.00068431,Clear
12169,ensemble_mt_st123_w1_8_30_mlval_seed31337,0.84664476,0.15164211,0.00171311,Clear
12170,ensemble_mt_st123_w1_8_30_mlval_seed31337,0.99576628,0.00379427,0.00043949,Clear
12171,ensemble_mt_st123_w1_8_30_mlval_seed31337,0.92121148,0.07712682,0.00166159,Clear
12172,ensemble_mt_st123_w1_8_30_mlval_seed31337,0.08863641,0.90943557,0.00192808,Not Clear
12173,ensemble_mt_st123_w1_8_30_mlval_seed31337,0.02939385,0.96557939,0.00502678,Not Clear
12174,ensemble_mt_st123_w1_8_30_mlval_seed31337,0.97892147,0.02015799,0.00092046,Clear
12175,ensemble_mt_st123_w1_8_30_mlval_seed31337,0.23522851,0.76144743,0.00332409,Not Clear
12176,ensemble_mt_st123_w1_8_30_mlval_seed31337,0.99877995,0.00082761,0.00039247,Clear
12177,ensemble_mt_st123_w1_8_30_mlval_seed31337,0.20620164,0.79135960,0.00243875,Not Clear
12178,ensemble_mt_st123_w1_8_30_mlval_seed31337,0.05383413,0.94416124,0.00200468,Not Clear
12179,ensemble_mt_st123_w1_8_30_mlval_seed31337,0.83726996,0.16105533,0.00167470,Clear
12180,ensemble_mt_st123_w1_8_30_mlval_seed31337,0.99464357,0.00467012,0.00068625,Clear
12181,ensemble_mt_st123_w1_8_30_mlval_seed31337,0.99857843,0.00098781,0.00043378,Clear
12182,ensemble_mt_st123_w1_8_30_mlval_seed31337,0.21378347,0.78266841,0.00354808,Not Clear
12183,ensemble_mt_st123_w1_8_30_mlval_seed31337,0.15245947,0.84359056,0.00395000,Not Clear
12184,ensemble_mt_st123_w1_8_30_mlval_seed31337,0.98106360,0.01830875,0.00062767,Clear
12185,ensemble_mt_st123_w1_8_30_mlval_seed31337,0.97676408,0.02221815,0.00101780,Clear
12186,ensemble_mt_st123_w1_8_30_mlval_seed31337,0.94041044,0.05861509,0.00097445,Clear
12187,ensemble_mt_st123_w1_8_30_mlval_seed31337,0.96084100,0.03623619,0.00292277,Clear
12188,ensemble_mt_st123_w1_8_30_mlval_seed31337,0.07997458,0.91554272,0.00448274,Not Clear
12189,ensemble_mt_st123_w1_8_30_mlval_seed31337,0.36112320,0.63650447,0.00237237,Not Clear
12190,ensemble_mt_st123_w1_8_30_mlval_seed31337,0.01053650,0.98779207,0.00167139,Not Clear
12191,ensemble_mt_st123_w1_8_30_mlval_seed31337,0.82669711,0.17147890,0.00182400,Clear
12192,ensemble_mt_st123_w1_8_30_mlval_seed31337,0.98240662,0.01580895,0.00178444,Clear
12193,ensemble_mt_st123_w1_8_30_mlval_seed31337,0.97940195,0.01900384,0.00159421,Clear
12194,ensemble_mt_st123_w1_8_30_mlval_seed31337,0.10144381,0.89654744,0.00200879,Not Clear
12195,ensemble_mt_st123_w1_8_30_mlval_seed31337,0.06408786,0.93401444,0.00189765,Not Clear
12196,ensemble_mt_st123_w1_8_30_mlval_seed31337,0.15004383,0.84586442,0.00409183,Not Clear
12197,ensemble_mt_st123_w1_8_30_mlval_seed31337,0.99816102,0.00143722,0.00040188,Clear
12198,ensemble_mt_st123_w1_8_30_mlval_seed31337,0.75156248,0.24641292,0.00202464,Clear
12199,ensemble_mt_st123_w1_8_30_mlval_seed31337,0.94352543,0.05499682,0.00147772,Clear
12200,ensemble_mt_st123_w1_8_30_mlval_seed31337,0.99357033,0.00557115,0.00085852,Clear
12201,ensemble_mt_st123_w1_8_30_mlval_seed31337,0.95447665,0.04364796,0.00187538,Clear
12202,ensemble_mt_st123_w1_8_30_mlval_seed31337,0.01364475,0.98509675,0.00125853,Not Clear
12203,ensemble_mt_st123_w1_8_30_mlval_seed31337,0.99778003,0.00163519,0.00058489,Clear
12204,ensemble_mt_st123_w1_8_30_mlval_seed31337,0.99935275,0.00022669,0.00042049,Clear
12205,ensemble_mt_st123_w1_8_30_mlval_seed31337,0.81024492,0.18642998,0.00332516,Clear
12206,ensemble_mt_st123_w1_8_30_mlval_seed31337,0.98286968,0.01610512,0.00102518,Clear
12207,ensemble_mt_st123_w1_8_30_mlval_seed31337,0.01879740,0.97938150,0.00182114,Not Clear
12208,ensemble_mt_st123_w1_8_30_mlval_seed31337,0.41485971,0.58269966,0.00244067,Not Clear
12209,ensemble_mt_st123_w1_8_30_mlval_seed31337,0.94247121,0.05687769,0.00065104,Clear
12210,ensemble_mt_st123_w1_8_30_mlval_seed31337,0.68200570,0.31574401,0.00225029,Clear
12211,ensemble_mt_st123_w1_8_30_mlval_seed31337,0.99910396,0.00038580,0.00051020,Clear
12212,ensemble_mt_st123_w1_8_30_mlval_seed31337,0.84156287,0.15664631,0.00179072,Clear
12213,ensemble_mt_st123_w1_8_30_mlval_seed31337,0.41897041,0.57930714,0.00172244,Not Clear
12214,ensemble_mt_st123_w1_8_30_mlval_seed31337,0.99690479,0.00232997,0.00076520,Clear
12215,ensemble_mt_st123_w1_8_30_mlval_seed31337,0.99383390,0.00507393,0.00109219,Clear
12216,ensemble_mt_st123_w1_8_30_mlval_seed31337,0.93813866,0.06019127,0.00166998,Clear
12217,ensemble_mt_st123_w1_8_30_mlval_seed31337,0.97862262,0.02031569,0.00106177,Clear
12218,ensemble_mt_st123_w1_8_30_mlval_seed31337,0.99712163,0.00204299,0.00083536,Clear
12219,ensemble_mt_st123_w1_8_30_mlval_seed31337,0.71230572,0.28546950,0.00222479,Clear
12220,ensemble_mt_st123_w1_8_30_mlval_seed31337,0.33152431,0.66576451,0.00271119,Not Clear
12221,ensemble_mt_st123_w1_8_30_mlval_seed31337,0.98557544,0.01400510,0.00041946,Clear
12222,ensemble_mt_st123_w1_8_30_mlval_seed31337,0.81794685,0.17793144,0.00412176,Clear
12223,ensemble_mt_st123_w1_8_30_mlval_seed31337,0.99831009,0.00081618,0.00087379,Clear
12224,ensemble_mt_st123_w1_8_30_mlval_seed31337,0.99796176,0.00147646,0.00056176,Clear
12225,ensemble_mt_st123_w1_8_30_mlval_seed31337,0.66153401,0.33383590,0.00463005,Clear
12226,ensemble_mt_st123_w1_8_30_mlval_seed31337,0.11270155,0.88425082,0.00304762,Not Clear
12227,ensemble_mt_st123_w1_8_30_mlval_seed31337,0.55403674,0.44119900,0.00476426,Clear
12228,ensemble_mt_st123_w1_8_30_mlval_seed31337,0.04345151,0.95540035,0.00114810,Not Clear
12229,ensemble_mt_st123_w1_8_30_mlval_seed31337,0.99881977,0.00070559,0.00047466,Clear
12230,ensemble_mt_st123_w1_8_30_mlval_seed31337,0.92255831,0.07030232,0.00713933,Clear
12231,ensemble_mt_st123_w1_8_30_mlval_seed31337,0.93836176,0.06023680,0.00140144,Clear
12232,ensemble_mt_st123_w1_8_30_mlval_seed31337,0.51363140,0.48501042,0.00135814,Clear
12233,ensemble_mt_st123_w1_8_30_mlval_seed31337,0.99797946,0.00105132,0.00096919,Clear
12234,ensemble_mt_st123_w1_8_30_mlval_seed31337,0.09943778,0.89914054,0.00142168,Not Clear
12235,ensemble_mt_st123_w1_8_30_mlval_seed31337,0.43989289,0.55741554,0.00269157,Not Clear
12236,ensemble_mt_st123_w1_8_30_mlval_seed31337,0.13709602,0.86055529,0.00234871,Not Clear
12237,ensemble_mt_st123_w1_8_30_mlval_seed31337,0.99500138,0.00448413,0.00051439,Clear
12238,ensemble_mt_st123_w1_8_30_mlval_seed31337,0.99099940,0.00800821,0.00099235,Clear
12239,ensemble_mt_st123_w1_8_30_mlval_seed31337,0.98545736,0.01358145,0.00096120,Clear
12240,ensemble_mt_st123_w1_8_30_mlval_seed31337,0.95887417,0.03948420,0.00164164,Clear
12241,ensemble_mt_st123_w1_8_30_mlval_seed31337,0.99739110,0.00203246,0.00057638,Clear
12242,ensemble_mt_st123_w1_8_30_mlval_seed31337,0.92112917,0.07763494,0.00123588,Clear
12243,ensemble_mt_st123_w1_8_30_mlval_seed31337,0.99727386,0.00220088,0.00052527,Clear
12244,ensemble_mt_st123_w1_8_30_mlval_seed31337,0.14595641,0.85066068,0.00338297,Not Clear
12245,ensemble_mt_st123_w1_8_30_mlval_seed31337,0.99797255,0.00123087,0.00079666,Clear
12246,ensemble_mt_st123_w1_8_30_mlval_seed31337,0.97975552,0.01857852,0.00166601,Clear
12247,ensemble_mt_st123_w1_8_30_mlval_seed31337,0.01312188,0.98609108,0.00078702,Not Clear
12248,ensemble_mt_st123_w1_8_30_mlval_seed31337,0.98632890,0.01281803,0.00085309,Clear
12249,ensemble_mt_st123_w1_8_30_mlval_seed31337,0.99890947,0.00068202,0.00040861,Clear
12250,ensemble_mt_st123_w1_8_30_mlval_seed31337,0.03005017,0.96873838,0.00121149,Not Clear
12251,ensemble_mt_st123_w1_8_30_mlval_seed31337,0.99884844,0.00063346,0.00051804,Clear
12252,ensemble_mt_st123_w1_8_30_mlval_seed31337,0.90051532,0.09784909,0.00163555,Clear
12253,ensemble_mt_st123_w1_8_30_mlval_seed31337,0.98198110,0.01673910,0.00127980,Clear
12254,ensemble_mt_st123_w1_8_30_mlval_seed31337,0.54902995,0.44843200,0.00253803,Clear
12255,ensemble_mt_st123_w1_8_30_mlval_seed31337,0.86934328,0.12693849,0.00371820,Clear
12256,ensemble_mt_st123_w1_8_30_mlval_seed31337,0.03854734,0.96003366,0.00141903,Not Clear
12257,ensemble_mt_st123_w1_8_30_mlval_seed31337,0.99835509,0.00096620,0.00067876,Clear
12258,ensemble_mt_st123_w1_8_30_mlval_seed31337,0.99910116,0.00035966,0.00053921,Clear
12259,ensemble_mt_st123_w1_8_30_mlval_seed31337,0.78006196,0.21646687,0.00347112,Clear
12260,ensemble_mt_st123_w1_8_30_mlval_seed31337,0.32264787,0.67460883,0.00274334,Not Clear
12261,ensemble_mt_st123_w1_8_30_mlval_seed31337,0.94862509,0.05049131,0.00088368,Clear
12262,ensemble_mt_st123_w1_8_30_mlval_seed31337,0.59593922,0.40105045,0.00301031,Clear
12263,ensemble_mt_st123_w1_8_30_mlval_seed31337,0.99056131,0.00865913,0.00077964,Clear
12264,ensemble_mt_st123_w1_8_30_mlval_seed31337,0.83749384,0.15786393,0.00464223,Clear
12265,ensemble_mt_st123_w1_8_30_mlval_seed31337,0.99928778,0.00021979,0.00049249,Clear
12266,ensemble_mt_st123_w1_8_30_mlval_seed31337,0.49891850,0.49900225,0.00207924,Not Clear
12267,ensemble_mt_st123_w1_8_30_mlval_seed31337,0.06061636,0.93732750,0.00205608,Not Clear
12268,ensemble_mt_st123_w1_8_30_mlval_seed31337,0.99645126,0.00297027,0.00057850,Clear
12269,ensemble_mt_st123_w1_8_30_mlval_seed31337,0.93874180,0.05963929,0.00161901,Clear
12270,ensemble_mt_st123_w1_8_30_mlval_seed31337,0.89305687,0.10533238,0.00161075,Clear
