id,evidence_status,evidence_status_raw,filter_passed,prediction_source,postprocess_reason
13871,Yes,1,yes,soft_vote,score_no=0.00087502;score_yes=0.99912497;n_members=5
13872,N/A,1,yes,soft_vote,score_no=0.00018323;score_yes=0.99981676;n_members=5
13873,Yes,1,yes,soft_vote,score_no=0.00002041;score_yes=0.99997959;n_members=5
13874,No,0,yes,soft_vote,score_no=0.86607007;score_yes=0.13392991;n_members=5
13875,N/A,1,yes,soft_vote,score_no=0.00996813;score_yes=0.99003186;n_members=5
13876,No,0,yes,soft_vote,score_no=0.58553724;score_yes=0.41446278;n_members=5
13877,No,0,yes,soft_vote,score_no=0.99979267;score_yes=0.00020730;n_members=5
13878,Yes,1,yes,soft_vote,score_no=0.09178065;score_yes=0.90821935;n_members=5
13879,Yes,1,yes,soft_vote,score_no=0.00005730;score_yes=0.99994271;n_members=5
13880,Yes,1,yes,soft_vote,score_no=0.40596748;score_yes=0.59403254;n_members=5
13881,Yes,1,yes,soft_vote,score_no=0.00090710;score_yes=0.99909290;n_members=5
13882,No,0,yes,soft_vote,score_no=0.99969507;score_yes=0.00030491;n_members=5
13883,Yes,1,yes,soft_vote,score_no=0.00003182;score_yes=0.99996817;n_members=5
13884,Yes,1,yes,soft_vote,score_no=0.00750200;score_yes=0.99249799;n_members=5
13885,Yes,1,yes,soft_vote,score_no=0.00015945;score_yes=0.99984055;n_members=5
13886,Yes,1,yes,soft_vote,score_no=0.00036976;score_yes=0.99963022;n_members=5
13887,No,0,yes,soft_vote,score_no=0.99399141;score_yes=0.00600859;n_members=5
13888,Yes,1,yes,soft_vote,score_no=0.00081481;score_yes=0.99918520;n_members=5
13889,Yes,1,yes,soft_vote,score_no=0.24167851;score_yes=0.75832149;n_members=5
13890,Yes,1,yes,soft_vote,score_no=0.00255507;score_yes=0.99744489;n_members=5
13891,Yes,1,yes,soft_vote,score_no=0.00048895;score_yes=0.99951106;n_members=5
13892,Yes,1,yes,soft_vote,score_no=0.00046940;score_yes=0.99953061;n_members=5
13893,N/A,1,yes,soft_vote,score_no=0.00004760;score_yes=0.99995239;n_members=5
13894,No,0,yes,soft_vote,score_no=0.99989852;score_yes=0.00010145;n_members=5
13895,Yes,1,yes,soft_vote,score_no=0.02517307;score_yes=0.97482692;n_members=5
13896,Yes,1,yes,soft_vote,score_no=0.00001383;score_yes=0.99998620;n_members=5
13897,N/A,1,yes,soft_vote,score_no=0.00016389;score_yes=0.99983609;n_members=5
13898,Yes,1,yes,soft_vote,score_no=0.00002705;score_yes=0.99997294;n_members=5
13899,N/A,1,yes,soft_vote,score_no=0.00009996;score_yes=0.99990004;n_members=5
13900,No,0,yes,soft_vote,score_no=0.99988483;score_yes=0.00011518;n_members=5
13901,Yes,1,yes,soft_vote,score_no=0.00001302;score_yes=0.99998698;n_members=5
13902,N/A,1,yes,soft_vote,score_no=0.00002055;score_yes=0.99997945;n_members=5
13903,Yes,1,yes,soft_vote,score_no=0.00002449;score_yes=0.99997549;n_members=5
13904,Yes,1,yes,soft_vote,score_no=0.00004887;score_yes=0.99995112;n_members=5
13905,No,0,yes,soft_vote,score_no=0.85623387;score_yes=0.14376613;n_members=5
13906,Yes,1,yes,soft_vote,score_no=0.04289919;score_yes=0.95710081;n_members=5
13907,Yes,1,yes,soft_vote,score_no=0.00033356;score_yes=0.99966645;n_members=5
13908,Yes,1,yes,soft_vote,score_no=0.00004482;score_yes=0.99995520;n_members=5
13909,Yes,1,yes,soft_vote,score_no=0.00012142;score_yes=0.99987857;n_members=5
13910,Yes,1,yes,soft_vote,score_no=0.00001201;score_yes=0.99998801;n_members=5
13911,Yes,1,yes,soft_vote,score_no=0.00001179;score_yes=0.99998823;n_members=5
13912,Yes,1,yes,soft_vote,score_no=0.01092541;score_yes=0.98907459;n_members=5
13913,Yes,1,yes,soft_vote,score_no=0.00001110;score_yes=0.99998889;n_members=5
13914,Yes,1,yes,soft_vote,score_no=0.00000986;score_yes=0.99999013;n_members=5
13915,Yes,1,yes,soft_vote,score_no=0.00002913;score_yes=0.99997087;n_members=5
13916,No,0,yes,soft_vote,score_no=0.57026487;score_yes=0.42973513;n_members=5
13917,Yes,1,yes,soft_vote,score_no=0.00004045;score_yes=0.99995959;n_members=5
13918,No,0,yes,soft_vote,score_no=0.99972385;score_yes=0.00027614;n_members=5
13919,Yes,1,yes,soft_vote,score_no=0.00007522;score_yes=0.99992478;n_members=5
13920,Yes,1,yes,soft_vote,score_no=0.00001531;score_yes=0.99998467;n_members=5
13921,Yes,1,yes,soft_vote,score_no=0.00001081;score_yes=0.99998920;n_members=5
13922,Yes,1,yes,soft_vote,score_no=0.00007423;score_yes=0.99992577;n_members=5
13923,Yes,1,yes,soft_vote,score_no=0.00001779;score_yes=0.99998221;n_members=5
13924,Yes,1,yes,soft_vote,score_no=0.01243128;score_yes=0.98756874;n_members=5
13925,N/A,1,yes,soft_vote,score_no=0.00204562;score_yes=0.99795438;n_members=5
13926,No,0,yes,soft_vote,score_no=0.99122561;score_yes=0.00877441;n_members=5
13927,Yes,1,yes,soft_vote,score_no=0.00001971;score_yes=0.99998031;n_members=5
13928,Yes,1,yes,soft_vote,score_no=0.00002665;score_yes=0.99997332;n_members=5
13929,No,0,yes,soft_vote,score_no=0.86640962;score_yes=0.13359038;n_members=5
13930,Yes,1,yes,soft_vote,score_no=0.00008968;score_yes=0.99991032;n_members=5
13931,Yes,1,yes,soft_vote,score_no=0.00080687;score_yes=0.99919312;n_members=5
13932,N/A,1,yes,soft_vote,score_no=0.00006631;score_yes=0.99993370;n_members=5
13933,N/A,1,yes,soft_vote,score_no=0.00006699;score_yes=0.99993302;n_members=5
13934,Yes,1,yes,soft_vote,score_no=0.00001157;score_yes=0.99998844;n_members=5
13935,Yes,1,yes,soft_vote,score_no=0.35783891;score_yes=0.64216110;n_members=5
13936,N/A,1,yes,soft_vote,score_no=0.21512868;score_yes=0.78487133;n_members=5
13937,Yes,1,yes,soft_vote,score_no=0.00008206;score_yes=0.99991795;n_members=5
13938,Yes,1,yes,soft_vote,score_no=0.32344758;score_yes=0.67655241;n_members=5
13939,Yes,1,yes,soft_vote,score_no=0.00003946;score_yes=0.99996052;n_members=5
13940,Yes,1,yes,soft_vote,score_no=0.00004883;score_yes=0.99995115;n_members=5
13941,N/A,1,yes,soft_vote,score_no=0.01014445;score_yes=0.98985556;n_members=5
13942,Yes,1,yes,soft_vote,score_no=0.00036978;score_yes=0.99963024;n_members=5
13943,Yes,1,yes,soft_vote,score_no=0.00004995;score_yes=0.99995005;n_members=5
13944,Yes,1,yes,soft_vote,score_no=0.00005866;score_yes=0.99994133;n_members=5
13945,Yes,1,yes,soft_vote,score_no=0.00012533;score_yes=0.99987464;n_members=5
13946,Yes,1,yes,soft_vote,score_no=0.00014871;score_yes=0.99985128;n_members=5
13947,Yes,1,yes,soft_vote,score_no=0.00007298;score_yes=0.99992701;n_members=5
13948,Yes,1,yes,soft_vote,score_no=0.00001661;score_yes=0.99998336;n_members=5
13949,Yes,1,yes,soft_vote,score_no=0.00001412;score_yes=0.99998588;n_members=5
13950,Yes,1,yes,soft_vote,score_no=0.00001720;score_yes=0.99998281;n_members=5
13951,Yes,1,yes,soft_vote,score_no=0.00000876;score_yes=0.99999122;n_members=5
13952,Yes,1,yes,soft_vote,score_no=0.24065589;score_yes=0.75934411;n_members=5
13953,Yes,1,yes,soft_vote,score_no=0.00001547;score_yes=0.99998455;n_members=5
13954,Yes,1,yes,soft_vote,score_no=0.00002271;score_yes=0.99997728;n_members=5
13955,N/A,0,yes,soft_vote,score_no=0.99995644;score_yes=0.00004356;n_members=5
13956,Yes,1,yes,soft_vote,score_no=0.00005979;score_yes=0.99994018;n_members=5
13957,No,0,yes,soft_vote,score_no=0.99986902;score_yes=0.00013095;n_members=5
13958,N/A,1,yes,soft_vote,score_no=0.00001578;score_yes=0.99998419;n_members=5
13959,Yes,1,yes,soft_vote,score_no=0.00002496;score_yes=0.99997504;n_members=5
13960,Yes,1,yes,soft_vote,score_no=0.00002380;score_yes=0.99997621;n_members=5
13961,No,0,yes,soft_vote,score_no=0.99975396;score_yes=0.00024605;n_members=5
13962,Yes,1,yes,soft_vote,score_no=0.00002726;score_yes=0.99997275;n_members=5
13963,Yes,1,yes,soft_vote,score_no=0.00001114;score_yes=0.99998884;n_members=5
13964,Yes,1,yes,soft_vote,score_no=0.00017360;score_yes=0.99982638;n_members=5
13965,Yes,1,yes,soft_vote,score_no=0.00002533;score_yes=0.99997466;n_members=5
13966,No,0,yes,soft_vote,score_no=0.60434634;score_yes=0.39565365;n_members=5
13967,N/A,1,yes,soft_vote,score_no=0.00009145;score_yes=0.99990857;n_members=5
13968,N/A,1,yes,soft_vote,score_no=0.01780413;score_yes=0.98219583;n_members=5
13969,Yes,1,yes,soft_vote,score_no=0.06480252;score_yes=0.93519750;n_members=5
13970,N/A,1,yes,soft_vote,score_no=0.00001342;score_yes=0.99998660;n_members=5
13971,Yes,1,yes,soft_vote,score_no=0.00004463;score_yes=0.99995537;n_members=5
13972,N/A,1,yes,soft_vote,score_no=0.00026668;score_yes=0.99973332;n_members=5
13973,Yes,1,yes,soft_vote,score_no=0.00001535;score_yes=0.99998467;n_members=5
13974,Yes,1,yes,soft_vote,score_no=0.31204916;score_yes=0.68795084;n_members=5
13975,Yes,1,yes,soft_vote,score_no=0.00001237;score_yes=0.99998765;n_members=5
13976,Yes,1,yes,soft_vote,score_no=0.00062934;score_yes=0.99937067;n_members=5
13977,N/A,1,yes,soft_vote,score_no=0.07127897;score_yes=0.92872103;n_members=5
13978,N/A,1,yes,soft_vote,score_no=0.00129200;score_yes=0.99870801;n_members=5
13979,Yes,1,yes,soft_vote,score_no=0.00301748;score_yes=0.99698254;n_members=5
13980,N/A,1,yes,soft_vote,score_no=0.00108563;score_yes=0.99891440;n_members=5
13981,Yes,1,yes,soft_vote,score_no=0.00022246;score_yes=0.99977754;n_members=5
13982,Yes,1,yes,soft_vote,score_no=0.02956478;score_yes=0.97043522;n_members=5
13983,No,0,yes,soft_vote,score_no=0.99998677;score_yes=0.00001323;n_members=5
13984,Yes,1,yes,soft_vote,score_no=0.00001799;score_yes=0.99998202;n_members=5
13985,Yes,1,yes,soft_vote,score_no=0.00002113;score_yes=0.99997885;n_members=5
13986,Yes,1,yes,soft_vote,score_no=0.00095709;score_yes=0.99904292;n_members=5
13987,Yes,1,yes,soft_vote,score_no=0.00003090;score_yes=0.99996910;n_members=5
13988,Yes,1,yes,soft_vote,score_no=0.00002434;score_yes=0.99997566;n_members=5
13989,Yes,1,yes,soft_vote,score_no=0.00089416;score_yes=0.99910585;n_members=5
13990,Yes,1,yes,soft_vote,score_no=0.00003521;score_yes=0.99996481;n_members=5
13991,Yes,1,yes,soft_vote,score_no=0.00001246;score_yes=0.99998753;n_members=5
13992,Yes,1,yes,soft_vote,score_no=0.01219213;score_yes=0.98780785;n_members=5
13993,N/A,1,yes,soft_vote,score_no=0.03953203;score_yes=0.96046796;n_members=5
13994,Yes,1,yes,soft_vote,score_no=0.00001752;score_yes=0.99998250;n_members=5
13995,Yes,1,yes,soft_vote,score_no=0.25618249;score_yes=0.74381752;n_members=5
13996,Yes,1,yes,soft_vote,score_no=0.00003354;score_yes=0.99996650;n_members=5
13997,Yes,1,yes,soft_vote,score_no=0.00003087;score_yes=0.99996912;n_members=5
13998,Yes,1,yes,soft_vote,score_no=0.00000954;score_yes=0.99999046;n_members=5
13999,Yes,1,yes,soft_vote,score_no=0.00018812;score_yes=0.99981185;n_members=5
14000,Yes,1,yes,soft_vote,score_no=0.07390404;score_yes=0.92609594;n_members=5
